symbol,name,sector,industry,marketCap,marketCap_str
CVRX,"CVRx, Inc.",Healthcare,Medical Devices,205290848.0,0.205B
CV,"CapsoVision, Inc.",Healthcare,Medical Devices,175402880.0,0.175B
ARAY,Accuray Incorporated,Healthcare,Medical Devices,171269040.0,0.171B
BSGM,"BioSig Technologies, Inc.",Healthcare,Medical Devices,168594912.0,0.169B
MXCT,"MaxCyte, Inc.",Healthcare,Medical Devices,148183728.0,0.148B
LNSR,"LENSAR, Inc.",Healthcare,Medical Devices,146559344.0,0.147B
PROF,Profound Medical Corp.,Healthcare,Medical Devices,134737856.0,0.135B
LUCD,Lucid Diagnostics Inc.,Healthcare,Medical Devices,128385176.0,0.128B
OWLT,"Owlet, Inc.",Healthcare,Medical Devices,128345088.0,0.128B
SERA,"Sera Prognostics, Inc.",Healthcare,Medical Devices,122939936.0,0.123B
RCEL,"AVITA Medical, Inc.",Healthcare,Medical Devices,117262032.0,0.117B
RPID,"Rapid Micro Biosystems, Inc.",Healthcare,Medical Devices,106546824.0,0.107B
NSPR,"InspireMD, Inc.",Healthcare,Medical Devices,101798512.0,0.102B
HYPR,"Hyperfine, Inc.",Healthcare,Medical Devices,97440440.0,0.097B
ELUT,Elutia Inc.,Healthcare,Medical Devices,96661280.0,0.097B
BDMD,Baird Medical Investment Holdings Limited,Healthcare,Medical Devices,90688960.0,0.091B
ICCM,IceCure Medical Ltd,Healthcare,Medical Devices,76889896.0,0.077B
APYX,Apyx Medical Corporation,Healthcare,Medical Devices,75260808.0,0.075B
TELA,"TELA Bio, Inc.",Healthcare,Medical Devices,70517192.0,0.071B
LUNG,Pulmonx Corporation,Healthcare,Medical Devices,69676688.0,0.07B
CTSO,Cytosorbents Corporation,Healthcare,Medical Devices,59209484.0,0.059B
SRTS,"Sensus Healthcare, Inc.",Healthcare,Medical Devices,55731600.0,0.056B
MDAI,"Spectral AI, Inc.",Healthcare,Medical Devices,51590828.0,0.052B
WOK,WORK Medical Technology Group LTD,Healthcare,Medical Devices,48274100.0,0.048B
ECOR,"electroCore, Inc.",Healthcare,Medical Devices,40268064.0,0.04B
MODD,"Modular Medical, Inc.",Healthcare,Medical Devices,39946952.0,0.04B
NMTC,NeuroOne Medical Technologies Corporation,Healthcare,Medical Devices,38209616.0,0.038B
RBOT,Vicarious Surgical Inc.,Healthcare,Medical Devices,36368188.0,0.036B
IINN,Inspira Technologies Oxy B.H.N. Ltd.,Healthcare,Medical Devices,35436904.0,0.035B
VVOS,"Vivos Therapeutics, Inc.",Healthcare,Medical Devices,32495826.0,0.032B
COCH,"Envoy Medical, Inc.",Healthcare,Medical Devices,26470708.0,0.026B
NSYS,Nortech Systems Incorporated,Healthcare,Medical Devices,26189620.0,0.026B
ADGM,"Adagio Medical Holdings, Inc.",Healthcare,Medical Devices,24764376.0,0.025B
IRIX,IRIDEX Corporation,Healthcare,Medical Devices,22769682.0,0.023B
AIMD,"Ainos, Inc.",Healthcare,Medical Devices,17793024.0,0.018B
