symbol,name,sector,industry,marketCap,marketCap_str
INCR,InterCure Ltd.,Healthcare,Drug Manufacturers - Specialty & Generic,86129912.0,0.086B
ASRT,"Assertio Holdings, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,80369688.0,0.08B
IXHL,Incannex Healthcare Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,61745268.0,0.062B
DRRX,DURECT Corporation,Healthcare,Drug Manufacturers - Specialty & Generic,59624064.0,0.06B
RMTI,"Rockwell Medical, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,58875984.0,0.059B
CPIX,Cumberland Pharmaceuticals Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,52210052.0,0.052B
SCYX,"SCYNEXIS, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,34856360.0,0.035B
AYTU,"Aytu BioPharma, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,21095738.0,0.021B
TXMD,"TherapeuticsMD, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,12847584.0,0.013B
GELS,Gelteq Limited,Healthcare,Drug Manufacturers - Specialty & Generic,12555056.0,0.013B
IMCC,IM Cannabis Corp.,Healthcare,Drug Manufacturers - Specialty & Generic,12172599.0,0.012B
FLGC,Flora Growth Corp.,Healthcare,Drug Manufacturers - Specialty & Generic,11834068.0,0.012B
TLPH,"Talphera, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,11102781.0,0.011B
BFRI,Biofrontera Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,9453269.0,0.009B
EVOK,"Evoke Pharma, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,8493607.0,0.008B
SNOA,"Sonoma Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,7312506.0,0.007B
SBFM,"Sunshine Biopharma, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,6560554.0,0.007B
INM,InMed Pharmaceuticals Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,4444862.0,0.004B
SHPH,"Shuttle Pharmaceuticals Holdings, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,3533541.0,0.004B
RDHL,RedHill Biopharma Ltd.,Healthcare,Drug Manufacturers - Specialty & Generic,3098709.0,0.003B
PRFX,PainReform Ltd.,Healthcare,Drug Manufacturers - Specialty & Generic,2919053.0,0.003B
AKAN,Akanda Corp.,Healthcare,Drug Manufacturers - Specialty & Generic,2665537.0,0.003B
UPC,Universe Pharmaceuticals INC,Healthcare,Drug Manufacturers - Specialty & Generic,1997765.0,0.002B
