symbol,name,sector,industry,marketCap,marketCap_str
AACT,Ares Acquisition Corporation II,Financial Services,Shell Companies,705819136.0,0.706B
INFQ,Churchill Capital Corp X,Financial Services,Shell Companies,526745984.0,0.527B
ANSC,Agriculture & Natural Solutions Acquisition Corporation,Financial Services,Shell Companies,470924992.0,0.471B
EQV,EQV Ventures Acquisition Corp.,Financial Services,Shell Companies,463553984.0,0.464B
AAM,AA Mission Acquisition Corp.,Financial Services,Shell Companies,461727008.0,0.462B
BACQ,Bleichroeder Acquisition Corp. I,Financial Services,Shell Companies,436911840.0,0.437B
RTAC,Renatus Tactical Acquisition Corp I,Financial Services,Shell Companies,409210272.0,0.409B
KFII,K&F Growth Acquisition Corp. II,Financial Services,Shell Companies,399627104.0,0.4B
TACO,Berto Acquisition Corp.,Financial Services,Shell Companies,387569216.0,0.388B
CCIX,Churchill Capital Corp IX,Financial Services,Shell Companies,386422752.0,0.386B
RDAG,Republic Digital Acquisition Company,Financial Services,Shell Companies,383250016.0,0.383B
GPAT,GP-Act III Acquisition Corp.,Financial Services,Shell Companies,380937504.0,0.381B
MBAV,M3-Brigade Acquisition V Corp.,Financial Services,Shell Companies,379500000.0,0.38B
ALF,Centurion Acquisition Corp.,Financial Services,Shell Companies,378062528.0,0.378B
CAEP,"Cantor Equity Partners III, Inc.",Financial Services,Shell Companies,365182784.0,0.365B
SDHI,Siddhi Acquisition Corp.,Financial Services,Shell Companies,353257344.0,0.353B
CCCM,Columbus Circle Capital Corp I,Financial Services,Shell Companies,351956032.0,0.352B
TACH,Titan Acquisition Corp,Financial Services,Shell Companies,349484992.0,0.349B
IPCX,Inflection Point Acquisition Corp. III,Financial Services,Shell Companies,348869792.0,0.349B
GIG,GigCapital7 Corp.,Financial Services,Shell Companies,345666304.0,0.346B
DMAA,Drugs Made In America Acquisition Corp.,Financial Services,Shell Companies,343670944.0,0.344B
SOUL,Soulpower Acquisition Corporation,Financial Services,Shell Companies,342588800.0,0.343B
OYSE,Oyster Enterprises II Acquisition Corp,Financial Services,Shell Companies,340498560.0,0.34B
HOND,HCM II Acquisition Corp.,Financial Services,Shell Companies,336375008.0,0.336B
HONDU,HCM II Acquisition Corp.,Financial Services,Shell Companies,330500000.0,0.33B
VACH,Voyager Acquisition Corp.,Financial Services,Shell Companies,329532512.0,0.33B
HYAC,Haymaker Acquisition Corp. 4,Financial Services,Shell Companies,327349120.0,0.327B
CCIR,Cohen Circle Acquisition Corp. I,Financial Services,Shell Companies,327317088.0,0.327B
CEPT,"Cantor Equity Partners II, Inc.",Financial Services,Shell Companies,325982784.0,0.326B
BEAG,Bold Eagle Acquisition Corp.,Financial Services,Shell Companies,324611072.0,0.325B
CUB,Lionheart Holdings,Financial Services,Shell Companies,322000352.0,0.322B
SIMA,SIM Acquisition Corp. I,Financial Services,Shell Companies,320160320.0,0.32B
FERA,Fifth Era Acquisition Corp I,Financial Services,Shell Companies,316731680.0,0.317B
SZZL,Sizzle Acquisition Corp. II,Financial Services,Shell Companies,315012000.0,0.315B
NPAC,New Providence Acquisition Corp. III,Financial Services,Shell Companies,312423008.0,0.312B
ALDF,Aldel Financial II Inc.,Financial Services,Shell Companies,311782176.0,0.312B
DMAAU,Drugs Made In America Acquisition Corp.,Financial Services,Shell Companies,309216864.0,0.309B
POLE,Andretti Acquisition Corp. II,Financial Services,Shell Companies,307199104.0,0.307B
JACS,Jackson Acquisition Company II,Financial Services,Shell Companies,306256512.0,0.306B
VCIC,Vine Hill Capital Investment Corp.,Financial Services,Shell Companies,305652992.0,0.306B
TVA,Texas Ventures Acquisition III Corp,Financial Services,Shell Companies,303900000.0,0.304B
GSRT,GSR III Acquisition Corp.,Financial Services,Shell Companies,302518816.0,0.303B
ATII,Archimedes Tech SPAC Partners II Co.,Financial Services,Shell Companies,302010336.0,0.302B
LPAA,Launch One Acquisition Corp.,Financial Services,Shell Companies,301300000.0,0.301B
