symbol,name,sector,industry,marketCap,marketCap_str
AAPL,Apple Inc.,Technology,Consumer Electronics,3445050310656.0,3445.05B
SONY,Sony Group Corporation,Technology,Consumer Electronics,164926537728.0,164.927B
LPL,"LG Display Co., Ltd.",Technology,Consumer Electronics,4409999872.0,4.41B
SONO,"Sonos, Inc.",Technology,Consumer Electronics,1682649600.0,1.683B
ZEPP,Zepp Health Corporation,Technology,Consumer Electronics,646564480.0,0.647B
TBCH,Turtle Beach Corporation,Technology,Consumer Electronics,313340416.0,0.313B
GPRO,"GoPro, Inc.",Technology,Consumer Electronics,246765488.0,0.247B
VUZI,Vuzix Corporation,Technology,Consumer Electronics,163964384.0,0.164B
WTO,UTime Limited,Technology,Consumer Electronics,74524600.0,0.075B
UEIC,Universal Electronics Inc.,Technology,Consumer Electronics,64751136.0,0.065B
KOSS,Koss Corporation,Technology,Consumer Electronics,58129960.0,0.058B
FOXX,Foxx Development Holdings Inc.,Technology,Consumer Electronics,36615240.0,0.037B
FEBO,Fenbo Holdings Limited,Technology,Consumer Electronics,8075625.0,0.008B
RIME,"Algorhythm Holdings, Inc.",Technology,Consumer Electronics,5582345.0,0.006B
BOXL,Boxlight Corporation,Technology,Consumer Electronics,4755349.0,0.005B
WLDS,Wearable Devices Ltd.,Technology,Consumer Electronics,2436517.0,0.002B
