Date,close,high,low,open,volume,Price_Diff,Volume_Diff
2024-10-24,2.4793334007263184,2.4793334007263184,2.4674375116316707,2.473385338002432,39173,,
2024-10-25,2.485281467437744,2.493212296533358,2.4803249060619694,2.4803249060619694,23183,0.005948066711425781,-15990.0
2024-10-29,2.517995595932007,2.517995595932007,2.50312567533455,2.51303903451723,41454,0.032714128494262695,18271.0
2024-10-31,2.54872727394104,2.5517010690936526,2.5427792109295435,2.549718538991911,89443,0.030731678009033203,47989.0
2024-11-01,2.5170044898986816,2.519978521476644,2.507091130089854,2.519978521476644,28941,-0.0317227840423584,-60502.0
2024-11-04,2.494203567504883,2.514030285761663,2.4882555047572237,2.514030285761663,20723,-0.022800922393798828,-8218.0
2024-11-05,2.5031256675720215,2.5080822289714275,2.482307447905765,2.49420357342934,8535,0.008922100067138672,-12188.0
2024-11-06,2.5298917293548584,2.5298917293548584,2.4981688853304433,2.521960900172191,17921,0.026766061782836914,9386.0
2024-11-07,2.416879177093506,2.453558581513908,2.416879177093506,2.450584550198403,14867,-0.11301255226135254,-3054.0
2024-11-08,2.4525673389434814,2.467437495656924,2.4515760739469594,2.467437495656924,9938,0.035688161849975586,-4929.0
2024-11-11,2.4297666549682617,2.476359420002927,2.4297666549682617,2.476359420002927,18585,-0.022800683975219727,8647.0
2024-11-12,2.403000593185425,2.4208445452550014,2.3871391711496193,2.4208445452550014,35723,-0.026766061782836914,17138.0
2024-11-13,2.394078493118286,2.413905211526266,2.3811911025177865,2.413905211526266,13610,-0.008922100067138672,-22113.0
2024-11-14,2.386147975921631,2.3990353669305766,2.373260584912685,2.3990353669305766,27760,-0.007930517196655273,14150.0
2024-11-15,2.393087148666382,2.399035211261958,2.387139086070806,2.387139086070806,6824,0.0069391727447509766,-20936.0
2024-11-18,2.413905143737793,2.4168791750507843,2.3792085056747596,2.4010177534992034,14331,0.020817995071411133,7507.0
2024-11-19,2.427783966064453,2.434723530507822,2.4089487482565954,2.434723530507822,15293,0.013878822326660156,962.0
2024-11-20,2.426792621612549,2.428775388010518,2.4198532937493495,2.428775388010518,7501,-0.0009913444519042969,-7792.0
