Date,close,high,low,open,volume,Price_Diff,Volume_Diff
2024-07-01,1.0399999618530273,1.0499999523162842,1.0,1.0099999904632568,235368,,
2024-07-02,1.1299999952316284,1.1299999952316284,1.0299999713897705,1.0499999523162842,205552,0.09000003337860107,-29816.0
2024-07-03,1.149999976158142,1.1799999475479126,1.100000023841858,1.1299999952316284,108278,0.019999980926513672,-97274.0
2024-07-04,1.2999999523162842,1.2999999523162842,1.159999966621399,1.159999966621399,519619,0.1499999761581421,411341.0
2024-07-05,1.25,1.2899999618530273,1.25,1.2899999618530273,34253,-0.04999995231628418,-485366.0
2024-07-08,1.1799999475479126,1.2200000286102295,1.1799999475479126,1.2200000286102295,66823,-0.0700000524520874,32570.0
2024-07-09,1.2400000095367432,1.2400000095367432,1.1699999570846558,1.1699999570846558,66712,0.060000061988830566,-111.0
2024-07-10,1.2000000476837158,1.2200000286102295,1.1799999475479126,1.2100000381469727,80200,-0.039999961853027344,13488.0
2024-07-11,1.2400000095367432,1.2400000095367432,1.190000057220459,1.2000000476837158,30054,0.039999961853027344,-50146.0
2024-07-12,1.2400000095367432,1.2400000095367432,1.2400000095367432,1.2400000095367432,8754,0.0,-21300.0
2024-07-15,1.2999999523162842,1.2999999523162842,1.2300000190734863,1.25,68214,0.059999942779541016,59460.0
2024-07-16,1.2999999523162842,1.2999999523162842,1.2699999809265137,1.2999999523162842,70497,0.0,2283.0
2024-07-17,1.2599999904632568,1.2999999523162842,1.2599999904632568,1.2999999523162842,56700,-0.039999961853027344,-13797.0
2024-07-18,1.3200000524520874,1.3200000524520874,1.2699999809265137,1.2699999809265137,238190,0.060000061988830566,181490.0
2024-07-19,1.3300000429153442,1.340000033378601,1.3200000524520874,1.3200000524520874,158723,0.009999990463256836,-79467.0
2024-07-22,1.2999999523162842,1.340000033378601,1.2899999618530273,1.309999942779541,197833,-0.03000009059906006,39110.0
2024-07-23,1.340000033378601,1.340000033378601,1.2999999523162842,1.3200000524520874,56404,0.040000081062316895,-141429.0
2024-07-24,1.350000023841858,1.350000023841858,1.3200000524520874,1.340000033378601,95200,0.009999990463256836,38796.0
2024-07-25,1.3300000429153442,1.350000023841858,1.3200000524520874,1.3300000429153442,48041,-0.019999980926513672,-47159.0
2024-07-26,1.2999999523162842,1.340000033378601,1.2999999523162842,1.3300000429153442,22735,-0.03000009059906006,-25306.0
2024-07-29,1.2899999618530273,1.2999999523162842,1.2799999713897705,1.2999999523162842,22575,-0.009999990463256836,-160.0
2024-07-30,1.340000033378601,1.340000033378601,1.2599999904632568,1.2699999809265137,74213,0.05000007152557373,51638.0
2024-07-31,1.2999999523162842,1.350000023841858,1.2899999618530273,1.3300000429153442,81958,-0.040000081062316895,7745.0
2024-08-01,1.2799999713897705,1.2899999618530273,1.2699999809265137,1.2799999713897705,13078,-0.019999980926513672,-68880.0
2024-08-02,1.3300000429153442,1.340000033378601,1.2599999904632568,1.2999999523162842,84585,0.05000007152557373,71507.0
2024-08-05,1.309999942779541,1.3300000429153442,1.2899999618530273,1.3300000429153442,44498,-0.020000100135803223,-40087.0
2024-08-06,1.2999999523162842,1.2999999523162842,1.2699999809265137,1.2899999618530273,49707,-0.009999990463256836,5209.0
2024-08-07,1.2999999523162842,1.2999999523162842,1.2899999618530273,1.2999999523162842,26592,0.0,-23115.0
2024-08-08,1.2999999523162842,1.2999999523162842,1.2699999809265137,1.2799999713897705,522719,0.0,496127.0
2024-08-09,1.309999942779541,1.309999942779541,1.2799999713897705,1.2999999523162842,71973,0.009999990463256836,-450746.0
2024-08-12,1.3300000429153442,1.340000033378601,1.2999999523162842,1.2999999523162842,79626,0.020000100135803223,7653.0
2024-08-13,1.350000023841858,1.350000023841858,1.2999999523162842,1.3300000429153442,1104734,0.019999980926513672,1025108.0
2024-08-14,1.440000057220459,1.440000057220459,1.3300000429153442,1.350000023841858,116277,0.09000003337860107,-988457.0
2024-08-15,1.4600000381469727,1.5,1.399999976158142,1.440000057220459,159163,0.019999980926513672,42886.0
2024-08-16,1.399999976158142,1.4600000381469727,1.399999976158142,1.4600000381469727,207810,-0.060000061988830566,48647.0
2024-08-19,1.3799999952316284,1.3899999856948853,1.2799999713897705,1.3899999856948853,74648,-0.019999980926513672,-133162.0
2024-08-20,1.3600000143051147,1.3799999952316284,1.3600000143051147,1.3799999952316284,3123,-0.019999980926513672,-71525.0
2024-08-21,1.309999942779541,1.3799999952316284,1.309999942779541,1.3799999952316284,1009299,-0.05000007152557373,1006176.0
