Date,close,high,low,open,volume,Price_Diff,Volume_Diff
2024-07-01,3.478703260421753,3.478703260421753,3.478703260421753,3.478703260421753,0,,
2024-07-02,3.4318206310272217,3.4880799306617862,3.4318206310272217,3.469326830783598,109221,-0.04688262939453125,109221.0
2024-07-03,3.4974565505981445,3.4974565505981445,3.4505737999643737,3.48808000047139,114529,0.06563591957092285,5308.0
2024-07-04,3.469326972961426,3.488080073608142,3.4505738723147092,3.4505738723147092,47841,-0.02812957763671875,-66688.0
2024-07-05,3.488079786300659,3.488079786300659,3.4318204889944974,3.4599501376475783,87985,0.0187528133392334,40144.0
2024-07-08,3.450573682785034,3.4880798820183636,3.450573682785034,3.4880798820183636,47766,-0.037506103515625,-40219.0
2024-07-09,3.478703260421753,3.478703260421753,3.4505736115772536,3.4693267108069197,79904,0.02812957763671875,32138.0
2024-07-10,3.478703260421753,3.488079810036586,3.4599501611920864,3.4599501611920864,85496,0.0,5592.0
2024-07-11,3.478703260421753,3.478703260421753,3.478703260421753,3.478703260421753,0,0.0,-85496.0
2024-07-12,3.469326972961426,3.4974566239315,3.4505738723147092,3.4505738723147092,95046,-0.009376287460327148,95046.0
2024-07-15,3.469326972961426,3.469326972961426,3.4505738723147092,3.4599504226380673,102631,0.0,7585.0
2024-07-16,3.441197156906128,3.459950256653198,3.441197156906128,3.450573706779663,79748,-0.02812981605529785,-22883.0
2024-07-17,3.488079786300659,3.497456335851686,3.4505735880965513,3.4505735880965513,84010,0.04688262939453125,4262.0
2024-07-18,3.478703260421753,3.478703260421753,3.4505736115772536,3.4693267108069197,90552,-0.00937652587890625,6542.0
2024-07-19,3.488079786300659,3.488079786300659,3.4505735880965513,3.4693266871986053,84612,0.00937652587890625,-5940.0
2024-07-22,3.450573682785034,3.4787033322100314,3.441197132976702,3.4787033322100314,171408,-0.037506103515625,86796.0
2024-07-23,3.488079786300659,3.488079786300659,3.4411970385455244,3.4411970385455244,127712,0.037506103515625,-43696.0
2024-07-24,3.516209602355957,3.516209602355957,3.4599503023713623,3.4787034023662273,139467,0.02812981605529785,11755.0
2024-07-25,3.478703260421753,3.488079810036586,3.4505736115772536,3.4505736115772536,111192,-0.0375063419342041,-28275.0
2024-07-26,3.478703260421753,3.5068329092662522,3.478703260421753,3.478703260421753,79826,0.0,-31366.0
2024-07-29,3.4599504470825195,3.469326997472123,3.4505738966929163,3.469326997472123,67439,-0.0187528133392334,-12387.0
2024-07-30,3.478703260421753,3.497456359651419,3.4505736115772536,3.4599501611920864,133104,0.0187528133392334,65665.0
2024-07-31,3.516209602355957,3.516209602355957,3.4505737523739297,3.4787034023662273,222621,0.0375063419342041,89517.0
2024-08-01,3.469326972961426,3.5162097245782165,3.469326972961426,3.469326972961426,65200,-0.04688262939453125,-157421.0
2024-08-02,3.450573682785034,3.469326782401699,3.450573682785034,3.469326782401699,88384,-0.0187532901763916,23184.0
2024-08-05,3.450573682785034,3.4880798820183636,3.441197132976702,3.450573682785034,218256,0.0,129872.0
