Date,close,high,low,open,volume,Price_Diff,Volume_Diff
2024-07-01,2.4407167434692383,2.4407167434692383,2.4407167434692383,2.4407167434692383,0,,
2024-07-02,2.4575083255767822,2.459483906965803,2.4575083255767822,2.459483906965803,498,0.016791582107543945,498.0
2024-07-03,2.4347901344299316,2.4565205871432583,2.4268882800778,2.4268882800778,4766,-0.022718191146850586,4268.0
2024-07-04,2.4604713916778564,2.469361154003379,2.4594837188072307,2.4594837188072307,4074,0.025681257247924805,-692.0
2024-07-05,2.4851651191711426,2.4851651191711426,2.4644223402300116,2.469361175619635,1990,0.024693727493286133,-2084.0
2024-07-08,2.466398000717163,2.473312182087444,2.44763080242832,2.44763080242832,2053,-0.018767118453979492,63.0
2024-07-09,2.495042562484741,2.4980058166287264,2.469361183567958,2.4980058166287264,3209,0.028644561767578125,1156.0
2024-07-10,2.492079496383667,2.499981351032783,2.492079496383667,2.499981351032783,4364,-0.0029630661010742188,1155.0
2024-07-11,2.492079496383667,2.492079496383667,2.492079496383667,2.492079496383667,0,0.0,-4364.0
2024-07-12,2.5365278720855713,2.5444297260981994,2.520723928563682,2.534552290834098,2309,0.0444483757019043,2309.0
2024-07-15,2.5523316860198975,2.5523316860198975,2.519736127753648,2.519736127753648,1530,0.015803813934326172,-779.0
2024-07-16,2.5483808517456055,2.5483808517456055,2.518748543643523,2.518748543643523,5678,-0.003950834274291992,4148.0
2024-07-17,2.5404789447784424,2.5404789447784424,2.5207240731173743,2.5207240731173743,10548,-0.007901906967163086,4870.0
2024-07-18,2.4980058670043945,2.516773065129223,2.488128431490796,2.488128431490796,9495,-0.04247307777404785,-1053.0
2024-07-19,2.5068955421447754,2.511834141980937,2.476275328273377,2.476275328273377,1472,0.00888967514038086,-8023.0
2024-07-22,2.4980058670043945,2.4980058670043945,2.462447052056113,2.462447052056113,12148,-0.00888967514038086,10676.0
2024-07-23,2.497018337249756,2.5226994826600357,2.4960304287941146,2.5226994826600357,2019,-0.0009875297546386719,-10129.0
2024-07-24,2.4930670261383057,2.5078832971251623,2.4920793532380614,2.506895624224918,17423,-0.003951311111450195,15404.0
2024-07-25,2.503932476043701,2.503932476043701,2.4970182944559687,2.502944567604991,648,0.010865449905395508,-16775.0
2024-07-26,2.500969171524048,2.503932425787408,2.4999812631051657,2.503932425787408,1406,-0.0029633045196533203,758.0
2024-07-29,2.5197362899780273,2.521711635759751,2.4970181650117538,2.4970181650117538,3307,0.018767118453979492,1901.0
2024-07-30,2.487140417098999,2.509858541361776,2.487140417098999,2.4920792523936424,1058,-0.03259587287902832,-2249.0
2024-07-31,2.507883310317993,2.507883310317993,2.481214257897996,2.502944474797514,3453,0.02074289321899414,2395.0
2024-08-01,2.5385031700134277,2.5385031700134277,2.4910915758376575,2.4910915758376575,7040,0.03061985969543457,3587.0
2024-08-02,2.4812142848968506,2.498993574871431,2.463434759425628,2.498993574871431,15514,-0.05728888511657715,8474.0
2024-08-05,2.425900459289551,2.4347899860196858,2.4041700079007824,2.4081209348360235,1896,-0.055313825607299805,-13618.0
2024-08-06,2.3300893306732178,2.3300893306732178,2.3300893306732178,2.3300893306732178,4267,-0.09581112861633301,2371.0
2024-08-07,2.3676235675811768,2.3765130944838386,2.3636724050726237,2.3765130944838386,3073,0.037534236907958984,-1194.0
