Date,close,high,low,open,volume,Price_Diff,Volume_Diff
2024-07-01,1.252247929573059,1.252247929573059,1.252247929573059,1.252247929573059,0,,
2024-07-02,1.2512861490249634,1.2637894036514676,1.2484007649336069,1.2609040195601113,13361,-0.0009617805480957031,13361.0
2024-07-03,1.2551331520080566,1.2618657525728862,1.2416681801865006,1.2416681801865006,201155,0.0038470029830932617,187794.0
2024-07-04,1.2705217599868774,1.2772542457412255,1.2589803394574168,1.2772542457412255,108248,0.0153886079788208,-92907.0
2024-07-05,1.2647510766983032,1.2791778806774339,1.2647510766983032,1.2791778806774339,2494,-0.005770683288574219,-105754.0
2024-07-08,1.258980393409729,1.2685982633721185,1.2541714584285344,1.2541714584285344,7665,-0.005770683288574219,5171.0
2024-07-09,1.2791779041290283,1.2791779041290283,1.268598201822086,1.268598201822086,734,0.020197510719299316,-6931.0
2024-07-10,1.273407220840454,1.2791779887814154,1.254171480575991,1.271483669744819,3071,-0.005770683288574219,2337.0
2024-07-11,1.273407220840454,1.273407220840454,1.273407220840454,1.273407220840454,0,0.0,-3071.0
2024-07-12,1.3388086557388306,1.3416940394831638,1.2926428597916375,1.2926428597916375,18754,0.06540143489837646,18754.0
2024-07-15,1.354197382926941,1.354197382926941,1.3349616428871465,1.3445795129070437,130823,0.015388727188110352,112069.0
2024-07-16,1.354197382926941,1.362853534737281,1.3407324107607066,1.3407324107607066,22003,0.0,-108820.0
2024-07-17,1.3743948936462402,1.381127379424748,1.3734330608261465,1.3734330608261465,6584,0.020197510719299316,-15419.0
2024-07-18,1.3676623106002808,1.3724712450506416,1.3599679925488952,1.3724712450506416,8961,-0.006732583045959473,2377.0
2024-07-19,1.337847113609314,1.3590064060948683,1.337847113609314,1.3590064060948683,1746,-0.029815196990966797,-7215.0
2024-07-22,1.3465030193328857,1.3465030193328857,1.3368851496318976,1.3455413011552173,209564,0.008655905723571777,207818.0
2024-07-23,1.342655897140503,1.3551591504947342,1.342655897140503,1.3551591504947342,6076,-0.0038471221923828125,-203488.0
2024-07-24,1.3416941165924072,1.3484266026134135,1.3330380795159782,1.3330380795159782,2217,-0.0009617805480957031,-3859.0
2024-07-25,1.3195730447769165,1.325343812824457,1.313802391383434,1.325343812824457,2924,-0.022121071815490723,707.0
2024-07-26,1.333999752998352,1.333999752998352,1.3166875647717793,1.3166875647717793,47543,0.014426708221435547,44619.0
2024-07-29,1.342655897140503,1.352273766696981,1.3368851295449964,1.3493883828992277,285301,0.008656144142150879,237758.0
2024-07-30,1.337847113609314,1.345541433055169,1.3359235624113657,1.3359235624113657,2299,-0.004808783531188965,-283002.0
2024-07-31,1.3561208248138428,1.3561208248138428,1.334961535404492,1.334961535404492,3989,0.01827371120452881,1690.0
2024-08-01,1.3609299659729004,1.3705478366780468,1.3561210306203273,1.3561210306203273,97510,0.004809141159057617,93521.0
2024-08-02,1.333038091659546,1.3561209338430034,1.333038091659546,1.3561209338430034,268526,-0.027891874313354492,171016.0
2024-08-05,1.2945665121078491,1.3147640852457114,1.2945665121078491,1.3138023670249908,56247,-0.03847157955169678,-212279.0
2024-08-06,1.2974519729614258,1.3041844595216425,1.2753308474172314,1.2753308474172314,4357,0.00288546085357666,-51890.0
2024-08-07,1.289757490158081,1.308993229125359,1.289757490158081,1.308993229125359,590,-0.0076944828033447266,-3767.0
2024-08-08,1.3041841983795166,1.3118785163308408,1.2936046115187305,1.3118785163308408,1191,0.014426708221435547,601.0
2024-08-09,1.3205348253250122,1.3291908623991493,1.299375419758804,1.299375419758804,5024,0.016350626945495605,3833.0
2024-08-12,1.3320761919021606,1.3455412780447031,1.3301526409258113,1.3455412780447031,1250,0.011541366577148438,-3774.0
2024-08-13,1.340732455253601,1.3416941734950731,1.3311144702604716,1.3311144702604716,8247,0.00865626335144043,6997.0
2024-08-14,1.3484265804290771,1.3484265804290771,1.3291908408832096,1.3291908408832096,11058,0.007694125175476074,2811.0
2024-08-15,1.3561208248138428,1.366700526845541,1.3551591066817172,1.359968041304481,2935,0.007694244384765625,-8123.0
2024-08-16,1.377280354499817,1.377280354499817,1.371509586564527,1.371509586564527,1366,0.02115952968597412,-1569.0
2024-08-19,1.3695861101150513,1.3792039807620171,1.3580445736154427,1.376318596637115,26937,-0.007694244384765625,25571.0
2024-08-20,1.3676623106002808,1.3724712450506416,1.356120776196182,1.358044327045518,21196,-0.0019237995147705078,-5741.0
2024-08-21,1.3522738218307495,1.3532355400331781,1.328229146959225,1.328229146959225,3287,-0.01538848876953125,-17909.0
2024-08-22,1.3724714517593384,1.3734331700018307,1.3503503270251958,1.3503503270251958,1004,0.020197629928588867,-2283.0
2024-08-23,1.3763184547424316,1.3763184547424316,1.3590062664319202,1.3590062664319202,11672,0.0038470029830932617,10668.0
2024-08-26,1.3801655769348145,1.384974626486916,1.3628535030250772,1.3628535030250772,6367,0.0038471221923828125,-5305.0
2024-08-27,1.3743948936462402,1.3849745960510733,1.3743948936462402,1.3849745960510733,542,-0.005770683288574219,-5825.0
2024-08-28,1.368624210357666,1.3830510156236417,1.368624210357666,1.3830510156236417,360750,-0.005770683288574219,360208.0
2024-08-29,1.368624210357666,1.3753566965509767,1.359968173059703,1.3753566965509767,1353,0.0,-359397.0
