Date,close,high,low,open,volume,Price_Diff,Volume_Diff
2024-07-01,10.938541412353516,11.036645300369786,10.889490403933396,10.967973140111205,1657268,,
2024-07-02,10.938541412353516,10.938541412353516,10.75214514782822,10.938541412353516,866030,0.0,-791238.0
2024-07-03,10.967972755432129,10.987592970994436,10.811007288581749,10.860058295281506,1257245,0.02943134307861328,391215.0
2024-07-04,10.840438842773438,11.036645690147337,10.811008049564364,10.938541798666364,703289,-0.1275339126586914,-553956.0
2024-07-05,10.889490127563477,10.889490127563477,10.791386242037035,10.840438184800256,723113,0.04905128479003906,19824.0
2024-07-08,10.899299621582031,10.928731348198337,10.791386097419508,10.923826060428953,1092311,0.009809494018554688,369198.0
2024-07-09,10.967972755432129,11.007214122144724,10.918920813144391,10.918920813144391,1454485,0.06867313385009766,362174.0
2024-07-10,10.967972755432129,10.992498258782009,10.884584734219366,10.987592970994436,944377,0.0,-510108.0
2024-07-11,10.967972755432129,10.967972755432129,10.967972755432129,10.967972755432129,0,0.0,-944377.0
2024-07-12,10.761955261230469,10.963067380991408,10.70799803158164,10.91892072684018,485863,-0.20601749420166016,485863.0
2024-07-15,10.526506423950195,10.791386356324026,10.49707563221577,10.791386356324026,836992,-0.23544883728027344,351129.0
2024-07-16,10.521601676940918,10.595179121310776,10.497075238425653,10.595179121310776,1022744,-0.004904747009277344,185752.0
2024-07-17,10.555937767028809,10.771764812675666,10.54612719161178,10.555937767028809,1619622,0.034336090087890625,596878.0
2024-07-18,10.644231796264648,10.68347316500529,10.5755586992775,10.65894672479987,889788,0.08829402923583984,-729834.0
2024-07-19,10.644231796264648,10.771765542980713,10.52650675445469,10.693282805499429,1162314,0.0,272526.0
2024-07-22,10.60008430480957,10.712903114106819,10.585368441845077,10.673661748456126,754147,-0.044147491455078125,-408167.0
2024-07-23,10.663851737976074,10.737429185519789,10.570653138773768,10.693282529875958,876885,0.0637674331665039,122738.0
2024-07-24,10.899299621582031,10.899299621582031,10.609894192304196,10.683472573256985,1272572,0.23544788360595703,395687.0
2024-07-25,10.761955261230469,10.840437994035325,10.712903319330442,10.820816843040124,1122350,-0.1373443603515625,-150222.0
2024-07-26,10.614799499511719,10.771764966067547,10.614799499511719,10.771764966067547,569008,-0.14715576171875,-553342.0
2024-07-29,10.644231796264648,10.673662588923122,10.595179851441838,10.673662588923122,721185,0.029432296752929688,152177.0
2024-07-30,10.644231796264648,10.74233475032224,10.570653411236417,10.673662588923122,678887,0.0,-42298.0
2024-07-31,10.575557708740234,10.693281803935784,10.565748069164895,10.693281803935784,1108822,-0.06867408752441406,429935.0
2024-08-01,10.497075080871582,10.6344203277317,10.497075080871582,10.595178962284232,616182,-0.07848262786865234,-492640.0
2024-08-02,10.536316871643066,10.54612744729795,10.398972554826662,10.492170216784082,598316,0.039241790771484375,-17866.0
2024-08-05,10.183144569396973,10.526506297060966,10.183144569396973,10.526506297060966,725336,-0.35317230224609375,127020.0
2024-08-06,10.369540214538574,10.379350789613195,10.163522815911215,10.163522815911215,653516,0.18639564514160156,-71820.0
2024-08-07,10.340110778808594,10.462740176534307,10.25181746275199,10.39897330137568,941848,-0.02942943572998047,288332.0
2024-08-08,10.408782005310059,10.452928659364964,10.26162711551902,10.281247330883438,450294,0.06867122650146484,-491554.0
2024-08-09,10.448022842407227,10.53631614604475,10.330298749419836,10.408781478078096,692924,0.03924083709716797,242630.0
2024-08-12,10.369540214538574,10.497074883744837,10.349919999977267,10.487264308670218,368647,-0.07848262786865234,-324277.0
2024-08-13,10.359731674194336,10.497075997459186,10.251817208099915,10.364636026664053,593238,-0.009808540344238281,224591.0
2024-08-14,10.398972511291504,10.497075460665659,10.379351360063882,10.398972511291504,311838,0.03924083709716797,-281400.0
2024-08-15,10.595178604125977,10.595178604125977,10.300867905424827,10.433307860178532,541164,0.19620609283447266,229326.0
2024-08-16,10.663851737976074,10.742334473434438,10.423498243686339,10.644231521905487,360897,0.06867313385009766,-180267.0
2024-08-19,10.791386604309082,10.791386604309082,10.59517976225743,10.693282715489245,561258,0.1275348663330078,200361.0
2024-08-20,10.771764755249023,10.845343134896519,10.68347238373036,10.840437847214154,334679,-0.019621849060058594,-226579.0
2024-08-21,10.791386604309082,10.820817396719823,10.688378363077472,10.752145235898752,430855,0.019621849060058594,96176.0
2024-08-22,10.703092575073242,10.791385881983544,10.703092575073242,10.791385881983544,226232,-0.08829402923583984,-204623.0
2024-08-23,10.771764755249023,10.79138590597848,10.644231017859411,10.693282023507127,520829,0.06867218017578125,294597.0
2024-08-26,10.781575202941895,10.840437718845267,10.693281896880809,10.761954988032736,716366,0.009810447692871094,195537.0
2024-08-27,10.742334365844727,10.786481021046406,10.703092998508566,10.781575733180887,445014,-0.03924083709716797,-271352.0
2024-08-28,10.801196098327637,10.840437462807069,10.649134992330405,10.693281644318255,440235,0.058861732482910156,-4779.0
2024-08-29,10.614799499511719,10.791386117181016,10.614799499511719,10.791386117181016,571525,-0.18639659881591797,131290.0
2024-08-30,10.83062744140625,10.869868807891535,10.629515321220671,10.629515321220671,2569788,0.21582794189453125,1998263.0
2024-09-02,10.987592697143555,10.997403272474182,10.703092561671024,10.791385868470769,823337,0.1569652557373047,-1746451.0
2024-09-03,10.987592697143555,10.987592697143555,10.78157529314014,10.88948975060114,662640,0.0,-160697.0
2024-09-04,11.056265830993652,11.056265830993652,10.791385909585248,10.889489792089389,1350059,0.06867313385009766,687419.0
2024-09-05,11.669413566589355,11.811663176934236,11.18380034367828,11.18380034367828,2210514,0.6131477355957031,860455.0
2024-09-06,11.674317359924316,11.772421244530598,11.380007577281436,11.674317359924316,1802409,0.0049037933349609375,-408105.0
2024-09-09,11.811662673950195,11.899955983446901,11.483015875039118,11.674317421889988,909854,0.1373453140258789,-892555.0
2024-09-10,11.821473121643066,11.958817436628884,11.527162405035211,11.752800028562183,2079061,0.009810447692871094,1169207.0
2024-09-11,11.958817481994629,12.017679999774685,11.792042375391759,11.792042375391759,948893,0.1373443603515625,-1130168.0
2024-09-12,12.164834976196289,12.28256001258241,11.890145407667312,11.909766558927661,1307677,0.20601749420166016,358784.0
2024-09-13,11.978439331054688,12.194267328039718,11.90976716930001,12.017680699998508,933144,-0.18639564514160156,-374533.0
2024-09-16,11.978439331054688,12.24822362559495,11.77242191020262,11.77242191020262,865038,0.0,-68106.0
2024-09-17,12.066732406616211,12.164835359243066,11.909766933942832,11.968628518401342,1313951,0.08829307556152344,448913.0
2024-09-18,11.939197540283203,12.135404378070058,11.919576388710517,11.949008116069546,585694,-0.1275348663330078,-728257.0
2024-09-19,12.164834976196289,12.164834976196289,11.939197350230197,11.99805893283527,1189724,0.22563743591308594,604030.0
2024-09-20,12.017680168151855,12.26293894709373,12.017680168151855,12.115784053963802,5192839,-0.1471548080444336,4003115.0
2024-09-23,12.047111511230469,12.086352880234292,11.821473873355488,11.909767187511102,1071642,0.02943134307861328,-4121197.0
