Date,close,high,low,open,volume,Price_Diff,Volume_Diff
2024-07-01,3.4782347679138184,3.4782347679138184,3.4782347679138184,3.4782347679138184,0,,
2024-07-02,3.2753379344940186,3.371955477548075,3.2753379344940186,3.371955477548075,47297,-0.2028968334197998,47297.0
2024-07-03,3.2849996089935303,3.323646625276261,3.2753378549228476,3.2753378549228476,135416,0.009661674499511719,88119.0
2024-07-04,3.2366907596588135,3.2849997626259224,3.2366907596588135,3.2849997626259224,39362,-0.0483088493347168,-96054.0
2024-07-05,3.2366907596588135,3.2366907596588135,3.1980437415686445,3.2270290051362713,59759,0.0,20397.0
2024-07-08,3.2270288467407227,3.2656760932883273,3.217367092692418,3.217367092692418,52858,-0.00966191291809082,-6901.0
2024-07-09,3.2270288467407227,3.236690600789027,3.217367092692418,3.2270288467407227,43568,0.0,-9290.0
2024-07-10,3.3622937202453613,3.3816172288389468,3.246352438329456,3.246352438329456,60162,0.13526487350463867,16594.0
2024-07-11,3.3622937202453613,3.3622937202453613,3.3622937202453613,3.3622937202453613,0,0.0,-60162.0
2024-07-12,3.3236465454101562,3.342970053087184,3.246352284347662,3.246352284347662,56032,-0.03864717483520508,56032.0
2024-07-15,3.2270288467407227,3.323646617578154,3.2270288467407227,3.3043231094815453,58761,-0.0966176986694336,2729.0
2024-07-16,3.2366907596588135,3.2753380081033803,3.2366907596588135,3.2560142687038978,66345,0.00966191291809082,7584.0
2024-07-17,3.256014108657837,3.294661355202738,3.23669060056258,3.2753378471074805,20561,0.019323348999023438,-45784.0
2024-07-18,3.342970132827759,3.342970132827759,3.2463523617835928,3.2463523617835928,27952,0.08695602416992188,7391.0
2024-07-19,3.2849996089935303,3.3622936415589915,3.2849996089935303,3.3043231171348957,177983,-0.057970523834228516,150031.0
2024-07-22,3.2849996089935303,3.3139848712055784,3.2849996089935303,3.2849996089935303,50306,0.0,-127677.0
2024-07-23,3.304323196411133,3.3139849507136168,3.2656761792011952,3.284999687806164,126648,0.01932358741760254,76342.0
2024-07-24,3.3912787437438965,3.410602250973427,3.3236464684405393,3.3333082220553045,61943,0.08695554733276367,-64705.0
2024-07-25,3.4009406566619873,3.4299259188639803,3.381617148527325,3.381617148527325,138863,0.00966191291809082,76920.0
2024-07-26,3.2849996089935303,3.410602411912405,3.2753378549228476,3.4009406578417223,62420,-0.11594104766845703,-76443.0
2024-07-29,3.333308458328247,3.3622937212270885,3.2946614411297923,3.2946614411297923,13851,0.0483088493347168,-48569.0
2024-07-30,3.2849996089935303,3.3526318874883088,3.2849996089935303,3.3526318874883088,130142,-0.0483088493347168,116291.0
2024-07-31,3.4009406566619873,3.4009406566619873,3.2849996078540133,3.2849996078540133,56499,0.11594104766845703,-73643.0
2024-08-01,3.42026424407959,3.4782347698273544,3.400940735497002,3.400940735497002,79048,0.01932358741760254,22549.0
2024-08-02,3.333308458328247,3.381617229826316,3.333308458328247,3.381617229826316,48360,-0.08695578575134277,-30688.0
2024-08-05,3.2656760215759277,3.3333082984288924,3.2656760215759277,3.3333082984288924,157814,-0.06763243675231934,109454.0
2024-08-06,3.2270288467407227,3.275337847336632,3.2077053386441134,3.236690600789027,98941,-0.03864717483520508,-58873.0
2024-08-07,3.1883819103240967,3.236690681774354,3.1883819103240967,3.236690681774354,77152,-0.03864693641662598,-21789.0
2024-08-08,3.256014108657837,3.256014108657837,3.1593965681815517,3.1883818303244373,45151,0.06763219833374023,-32001.0
2024-08-09,3.2366907596588135,3.294661517148465,3.2366907596588135,3.2849997626259224,38068,-0.019323348999023438,-7083.0
2024-08-12,3.2366907596588135,3.2366907596588135,3.1980437415686445,3.1980437415686445,89019,0.0,50951.0
2024-08-13,3.2366907596588135,3.3333085352386336,3.2366907596588135,3.265676253580838,86523,0.0,-2496.0
