Date,close,high,low,open,volume,Price_Diff,Volume_Diff
2024-07-01,3.594367265701294,3.655623697815361,3.594367265701294,3.655623697815361,56713,,
2024-07-02,3.641791582107544,3.6655036652286728,3.6170913286686903,3.6655036652286728,15429,0.04742431640625,-41284.0
2024-07-03,3.625983476638794,3.6803236577363387,3.620055396922206,3.620055396922206,6242,-0.01580810546875,-9187.0
2024-07-04,3.6595757007598877,3.6704436901243827,3.655623726041806,3.6704436901243827,17109,0.03359222412109375,10867.0
2024-07-05,3.6605634689331055,3.674395733155416,3.632899411606628,3.674395733155416,13564,0.0009877681732177734,-3545.0
2024-07-08,3.650683641433716,3.685263950797547,3.6279594919795612,3.685263950797547,12595,-0.009879827499389648,-969.0
2024-07-09,3.6862518787384033,3.68724004910176,3.6526597398023313,3.65562377977423,12509,0.0355682373046875,-86.0
2024-07-10,3.7060117721557617,3.7060117721557617,3.680323584269388,3.701071862863267,11683,0.0197598934173584,-826.0
2024-07-11,3.7060117721557617,3.7060117721557617,3.7060117721557617,3.7060117721557617,0,0.0,-11683.0
2024-07-12,3.7060117721557617,3.7218199058980743,3.690203638413449,3.7149038915531385,15334,0.0,15334.0
2024-07-15,3.74454402923584,3.747508069015375,3.697119863881423,3.7356519098972356,12995,0.038532257080078125,-2339.0
2024-07-16,3.76628041267395,3.788016626853356,3.7633163727604364,3.788016626853356,10742,0.02173638343811035,-2253.0
2024-07-17,3.7643043994903564,3.7643043994903564,3.7475083299429137,3.7484962647518554,7949,-0.00197601318359375,-2793.0
2024-07-18,3.719844102859497,3.725771947004577,3.686251729722305,3.725771947004577,16225,-0.044460296630859375,8276.0
2024-07-19,3.705024003982544,3.7218200732266724,3.693167844253003,3.7218200732266724,55131,-0.014820098876953125,38906.0
2024-07-22,3.695143938064575,3.700083847564016,3.6842759487185397,3.700083847564016,43287,-0.00988006591796875,-11844.0
2024-07-23,3.7633163928985596,3.7633163928985596,3.7040360654292304,3.7040360654292304,16247,0.06817245483398438,-27040.0
2024-07-24,3.728736162185669,3.7662805117046467,3.71292802741763,3.764304406523984,57213,-0.034580230712890625,40966.0
2024-07-25,3.6763715744018555,3.714903855861207,3.6753836396646626,3.714903855861207,19918,-0.05236458778381348,-37295.0
2024-07-26,3.696131944656372,3.718856094137052,3.6862518899064716,3.718856094137052,4584,0.0197603702545166,-15334.0
2024-07-29,3.7405922412872314,3.7405922412872314,3.692179903218907,3.72972425192625,6970,0.044460296630859375,2386.0
2024-07-30,3.7247841358184814,3.732688320872621,3.7109521064225923,3.731700150516426,11784,-0.01580810546875,4814.0
2024-07-31,3.7149038314819336,3.719843976253616,3.6882277092802367,3.719843976253616,40970,-0.009880304336547852,29186.0
2024-08-01,3.7396042346954346,3.7405921694658963,3.7149039809612745,3.7405921694658963,23029,0.024700403213500977,-17941.0
2024-08-02,3.6457433700561523,3.698107678529002,3.6457433700561523,3.698107678529002,17752,-0.09386086463928223,-5277.0
2024-08-05,3.543978691101074,3.60819916073284,3.5182907388074396,3.60819916073284,23194,-0.10176467895507812,5442.0
2024-08-06,3.52323055267334,3.5439785951190323,3.444190121765104,3.444190121765104,15597,-0.020748138427734375,-7597.0
2024-08-07,3.5261945724487305,3.537062560969438,3.480746277821678,3.537062560969438,29336,0.002964019775390625,13739.0
2024-08-08,3.4728424549102783,3.473830389659144,3.455058216076267,3.4560461508251326,4852,-0.05335211753845215,-24484.0
