ticker,name,sector,industry,marketCap
PDX,PIMCO Dynamic Income Strategy Fund,Financial Services,Asset Management,1103813376.0
EVH,"Evolent Health, Inc.",Healthcare,Health Information Services,1119120128.0
PTA,Cohen & Steers Tax-Advantaged Preferred Securities and Income Fund,Financial Services,Asset Management,1115419264.0
RNP,"Cohen & Steers REIT and Preferred Income Fund, Inc.",Financial Services,Asset Management,1070923520.0
ACEL,"Accel Entertainment, Inc.",Consumer Cyclical,Gambling,976965184.0
MD,"Pediatrix Medical Group, Inc.",Healthcare,Medical Care Facilities,1498718976.0
TIXT,TELUS International (Cda) Inc.,Technology,Software - Infrastructure,1077883392.0
GRC,The Gorman-Rupp Company,Industrials,Specialty Industrial Machinery,1125398528.0
RES,"RPC, Inc.",Energy,Oil & Gas Equipment & Services,1052343040.0
FIGS,"FIGS, Inc.",Consumer Cyclical,Apparel Manufacturing,1151074688.0
THS,"TreeHouse Foods, Inc.",Consumer Defensive,Packaged Foods,926169984.0
BOW,Bowhead Specialty Holdings Inc.,Financial Services,Insurance - Property & Casualty,1080316416.0
PMT,PennyMac Mortgage Investment Trust,Real Estate,REIT - Mortgage,1071174400.0
KW,"Kennedy-Wilson Holdings, Inc.",Real Estate,Real Estate Services,1213520000.0
IBTA,"Ibotta, Inc.",Technology,Software - Application,680542144.0
DAO,"Youdao, Inc.",Consumer Defensive,Education & Training Services,1072533952.0
TWO,Two Harbors Investment Corp.,Real Estate,REIT - Mortgage,1041320000.0
SAFE,Safehold Inc.,Real Estate,REIT - Diversified,1181103744.0
PFLT,PennantPark Floating Rate Capital Ltd.,Financial Services,Asset Management,1018967936.0
GIC,Global Industrial Company,Industrials,Industrial Distribution,1432512640.0
VTOL,Bristow Group Inc.,Energy,Oil & Gas Equipment & Services,1109627136.0
SDHC,Smith Douglas Homes Corp.,Real Estate,Real Estate - Development,1008993344.0
EFXT,Enerflex Ltd.,Energy,Oil & Gas Equipment & Services,1233472256.0
GSL,"Global Ship Lease, Inc.",Industrials,Marine Shipping,1070158592.0
ECVT,Ecovyst Inc.,Basic Materials,Specialty Chemicals,1040059648.0
YEXT,"Yext, Inc.",Technology,Software - Infrastructure,1112597888.0
SBH,"Sally Beauty Holdings, Inc.",Consumer Cyclical,Specialty Retail,1371374848.0
ETWO,"E2open Parent Holdings, Inc.",Technology,Software - Application,1032451200.0
RCUS,"Arcus Biosciences, Inc.",Healthcare,Biotechnology,1127104256.0
DEA,"Easterly Government Properties, Inc.",Real Estate,REIT - Office,1162573952.0
FSLY,"Fastly, Inc.",Technology,Software - Application,1121714048.0
PSF,"Cohen & Steers Select Preferred and Income Fund, Inc.",Financial Services,Asset Management,245495568.0
NCZ,Virtus Convertible & Income Fund II,Financial Services,Asset Management,257651312.0
SUPV,Grupo Supervielle S.A.,Financial Services,Banks - Regional,690723584.0
MTAL,MAC Copper Limited,Basic Materials,Copper,1002021056.0
BBDC,"Barings BDC, Inc.",Financial Services,Asset Management,1041074048.0
EEX,"Emerald Holding, Inc.",Communication Services,Advertising Agencies,1019560896.0
BCSF,"Bain Capital Specialty Finance, Inc.",Financial Services,Asset Management,1026219648.0
SBR,Sabine Royalty Trust,Energy,Oil & Gas Midstream,1083241984.0
MVF,"BlackRock MuniVest Fund, Inc.",Financial Services,Asset Management,369514208.0
MFA,"MFA Financial, Inc.",Real Estate,REIT - Mortgage,1047223808.0
PDM,"Piedmont Realty Trust, Inc.",Real Estate,REIT - Office,1054548928.0
ASIC,Ategrity Specialty Insurance Company Holdings,Financial Services,Insurance - Property & Casualty,1088230016.0
HLF,Herbalife Ltd.,Consumer Defensive,Packaged Foods,1008376640.0
UAN,"CVR Partners, LP",Basic Materials,Agricultural Inputs,948410240.0
UP,Wheels Up Experience Inc.,Industrials,Airports & Air Services,2047478272.0
CSR,Centerspace,Real Estate,REIT - Residential,1054619648.0
ETW,Eaton Vance Tax-Managed Global Buy-Write Opportunities Fund,Financial Services,Asset Management,977382016.0
PRLB,"Proto Labs, Inc.",Industrials,Metal Fabrication,1189203840.0
VTS,"Vitesse Energy, Inc.",Energy,Oil & Gas E&P,1027507904.0
OPFI,OppFi Inc.,Financial Services,Credit Services,891395264.0
HLX,"Helix Energy Solutions Group, Inc.",Energy,Oil & Gas Equipment & Services,968637760.0
AMRC,"Ameresco, Inc.",Industrials,Engineering & Construction,1340255104.0
THR,"Thermon Group Holdings, Inc.",Industrials,Specialty Industrial Machinery,876883840.0
DEC,Diversified Energy Company PLC,Energy,Oil & Gas Integrated,1272956416.0
MSC,Studio City International Holdings Limited,Consumer Cyclical,Resorts & Casinos,928274176.0
CRI,"Carter's, Inc.",Consumer Cyclical,Apparel Retail,1040503616.0
HPP,"Hudson Pacific Properties, Inc.",Real Estate,REIT - Office,2157458944.0
AGRO,Adecoagro S.A.,Consumer Defensive,Farm Products,846583744.0
SBSI,"Southside Bancshares, Inc.",Financial Services,Banks - Regional,939702336.0
ORC,"Orchid Island Capital, Inc.",Real Estate,REIT - Mortgage,940201344.0
NX,Quanex Building Products Corporation,Industrials,Building Products & Equipment,977849984.0
XIFR,"XPLR Infrastructure, LP",Utilities,Utilities - Renewable,996042880.0
INR,"Infinity Natural Resources, Inc.",Energy,Oil & Gas E&P,227038752.0
GOTU,Gaotu Techedu Inc.,Consumer Defensive,Education & Training Services,949938624.0
BLND,"Blend Labs, Inc.",Technology,Software - Application,938752832.0
FMN,Federated Hermes Premier Municipal Income Fund,Financial Services,Asset Management,83347344.0
FVRR,Fiverr International Ltd.,Communication Services,Internet Content & Information,869769792.0
REX,REX American Resources Corporation,Basic Materials,Chemicals,1030459072.0
WGO,"Winnebago Industries, Inc.",Consumer Cyclical,Recreational Vehicles,1008537408.0
CYD,China Yuchai International Limited,Consumer Cyclical,Auto Manufacturers,1252736000.0
TROX,Tronox Holdings plc,Basic Materials,Chemicals,678486976.0
CCU,Compañía Cervecerías Unidas S.A.,Consumer Defensive,Beverages - Brewers,2285369856.0
AMPX,"Amprius Technologies, Inc.",Industrials,Electrical Equipment & Parts,886788864.0
BST,BlackRock Science and Technology Trust,Financial Services,Asset Management,1379078400.0
AIO,Virtus Artificial Intelligence & Technology Opportunities Fund,Financial Services,Asset Management,843001856.0
NGVC,"Natural Grocers by Vitamin Cottage, Inc.",Consumer Defensive,Grocery Stores,882585152.0
RSKD,Riskified Ltd.,Technology,Software - Application,782547136.0
CAPL,CrossAmerica Partners LP,Energy,Oil & Gas Refining & Marketing,793235584.0
NXRT,"NexPoint Residential Trust, Inc.",Real Estate,REIT - Residential,1774452352.0
CBL,"CBL & Associates Properties, Inc.",Real Estate,REIT - Retail,985222400.0
CMP,"Compass Minerals International, Inc.",Basic Materials,Other Industrial Metals & Mining,794169728.0
FBRT,"Franklin BSP Realty Trust, Inc.",Real Estate,REIT - Mortgage,950273984.0
AMTB,Amerant Bancorp Inc.,Financial Services,Banks - Regional,901980928.0
ODC,Oil-Dri Corporation of America,Basic Materials,Specialty Chemicals,869216320.0
NUVB,Nuvation Bio Inc.,Healthcare,Biotechnology,1016550784.0
VSTS,Vestis Corporation,Industrials,Rental & Leasing Services,617011200.0
PRSU,"Pursuit Attractions and Hospitality, Inc.",Consumer Cyclical,Travel Services,1054646272.0
NCDL,Nuveen Churchill Direct Lending Corp.,Financial Services,Asset Management,789205824.0
NOAH,Noah Holdings Limited,Financial Services,Asset Management,827576384.0
DAVA,Endava plc,Technology,Software - Infrastructure,872790592.0
UTL,Unitil Corporation,Utilities,Utilities - Diversified,840330368.0
CARS,Cars.com Inc.,Communication Services,Internet Content & Information,801863808.0
BCX,Blackrock Resources & Commodities Strategy Trust,Financial Services,Asset Management,790530176.0
YSG,Yatsen Holding Limited,Consumer Defensive,Household & Personal Products,876543168.0
HUYA,HUYA Inc.,Communication Services,Entertainment,796030912.0
FPH,"Five Point Holdings, LLC",Real Estate,Real Estate - Development,827155648.0
RWT,"Redwood Trust, Inc.",Real Estate,REIT - Mortgage,790844736.0
LVWR,"LiveWire Group, Inc.",Consumer Cyclical,Auto Manufacturers,784387392.0
AGL,"agilon health, inc.",Healthcare,Medical Care Facilities,530461440.0
BFS,"Saul Centers, Inc.",Real Estate,REIT - Retail,1174720128.0
OPY,Oppenheimer Holdings Inc.,Financial Services,Capital Markets,763472704.0
AC,"Associated Capital Group, Inc.",Financial Services,Asset Management,698830976.0
ECO,Okeanis Eco Tankers Corp.,Industrials,Marine Shipping,887591296.0
CABO,"Cable One, Inc.",Communication Services,Telecom Services,908969280.0
WLKP,Westlake Chemical Partners LP,Basic Materials,Chemicals,778420672.0
PRO,"PROS Holdings, Inc.",Technology,Software - Application,745650752.0
MEG,"Montrose Environmental Group, Inc.",Industrials,Waste Management,1095998720.0
NPKI,NPK International Inc.,Energy,Oil & Gas Equipment & Services,878101056.0
SKYH,Sky Harbour Group Corporation,Real Estate,Real Estate - Development,800229504.0
GETY,"Getty Images Holdings, Inc.",Communication Services,Internet Content & Information,763252288.0
RC,Ready Capital Corporation,Real Estate,REIT - Mortgage,702601856.0
MCB,Metropolitan Bank Holding Corp.,Financial Services,Banks - Regional,827354944.0
MSIF,"MSC Income Fund, Inc.",Financial Services,Asset Management,672231872.0
DNA,"Ginkgo Bioworks Holdings, Inc.",Healthcare,Biotechnology,750061440.0
HQH,Abrdn Healthcare Investors,Financial Services,Asset Management,890880832.0
PSFE,Paysafe Limited,Technology,Software - Infrastructure,830326912.0
NVRI,Enviri Corporation,Industrials,Waste Management,911322432.0
HY,"Hyster-Yale, Inc.",Industrials,Farm & Heavy Construction Machinery,664522496.0
ETD,Ethan Allen Interiors Inc.,Consumer Cyclical,"Furnishings, Fixtures & Appliances",750787520.0
AMN,"AMN Healthcare Services, Inc.",Healthcare,Medical Care Facilities,796379008.0
DLX,Deluxe Corporation,Industrials,Conglomerates,882443008.0
BZH,"Beazer Homes USA, Inc.",Consumer Cyclical,Residential Construction,747898624.0
CPF,Central Pacific Financial Corp.,Financial Services,Banks - Regional,845057408.0
DLY,DoubleLine Yield Opportunities Fund,Financial Services,Asset Management,751601216.0
CINT,CI&T Inc.,Technology,Software - Infrastructure,732109824.0
SMWB,Similarweb Ltd.,Technology,Software - Application,881768128.0
PDS,Precision Drilling Corporation,Energy,Oil & Gas Drilling,768907712.0
SSTK,"Shutterstock, Inc.",Communication Services,Internet Content & Information,742472896.0
KFRC,Kforce Inc.,Industrials,Staffing & Employment Services,606327360.0
GRNT,"Granite Ridge Resources, Inc.",Energy,Oil & Gas E&P,729738880.0
HOV,"Hovnanian Enterprises, Inc.",Consumer Cyclical,Residential Construction,720292416.0
CSV,"Carriage Services, Inc.",Consumer Cyclical,Personal Services,687280320.0
BH,Biglari Holdings Inc.,Consumer Cyclical,Restaurants,966131072.0
HTB,"HomeTrust Bancshares, Inc.",Financial Services,Banks - Regional,723837248.0
IIIN,"Insteel Industries, Inc.",Industrials,Metal Fabrication,744948160.0
RYI,Ryerson Holding Corporation,Industrials,Metal Fabrication,734134912.0
RERE,ATRenew Inc.,Consumer Cyclical,Internet Retail,1048066496.0
SXC,"SunCoke Energy, Inc.",Basic Materials,Coking Coal,653617664.0
BDN,Brandywine Realty Trust,Real Estate,REIT - Office,742155968.0
NXDR,,Communication Services,Internet Content & Information,793883008.0
PLYM,"Plymouth Industrial REIT, Inc.",Real Estate,REIT - Industrial,990968000.0
KRO,"Kronos Worldwide, Inc.",Basic Materials,Specialty Chemicals,734038144.0
NPK,"National Presto Industries, Inc.",Industrials,Aerospace & Defense,749413760.0
GNK,Genco Shipping & Trading Limited,Industrials,Marine Shipping,723438016.0
GES,"Guess?, Inc.",Consumer Cyclical,Apparel Retail,875368960.0
MTUS,Metallus Inc.,Basic Materials,Steel,687209408.0
MAX,"MediaAlpha, Inc.",Communication Services,Internet Content & Information,693550528.0
KOP,Koppers Holdings Inc.,Basic Materials,Specialty Chemicals,571355200.0
BBW,"Build-A-Bear Workshop, Inc.",Consumer Cyclical,Specialty Retail,803214976.0
NIE,Virtus Equity & Convertible Income Fund,Financial Services,Asset Management,688014464.0
TRTX,"TPG RE Finance Trust, Inc.",Real Estate,REIT - Mortgage,734822144.0
PLOW,"Douglas Dynamics, Inc.",Consumer Cyclical,Auto Parts,775787072.0
CVLG,"Covenant Logistics Group, Inc.",Industrials,Trucking,603722944.0
LUXE,LuxExperience B.V.,Consumer Cyclical,Luxury Goods,1265550720.0
EQBK,"Equity Bancshares, Inc.",Financial Services,Banks - Regional,778905536.0
UVE,"Universal Insurance Holdings, Inc.",Financial Services,Insurance - Property & Casualty,690690624.0
NEXA,Nexa Resources S.A.,Basic Materials,Other Industrial Metals & Mining,646302336.0
PUMP,ProPetro Holding Corp.,Energy,Oil & Gas Equipment & Services,530236800.0
HIPO,Hippo Holdings Inc.,Financial Services,Insurance - Property & Casualty,846200064.0
BRSP,"BrightSpire Capital, Inc.",Real Estate,REIT - Mortgage,753965248.0
TK,Teekay Corporation Ltd.,Energy,Oil & Gas Midstream,699205760.0
WSR,Whitestone REIT,Real Estate,REIT - Retail,679856128.0
NXP,Nuveen Select Tax-Free Income Portfolio,Financial Services,Asset Management,720099456.0
VLRS,"Controladora Vuela Compañía de Aviación, S.A.B. de C.V.",Industrials,Airlines,707784000.0
ASPN,"Aspen Aerogels, Inc.",Industrials,Building Products & Equipment,563345792.0
WDH,Waterdrop Inc.,Financial Services,Insurance - Diversified,622058688.0
HRTG,"Heritage Insurance Holdings, Inc.",Financial Services,Insurance - Property & Casualty,706270784.0
TXO,"TXO Partners, L.P.",Energy,Oil & Gas E&P,771910784.0
CTEV,,Healthcare,Health Information Services,1135278592.0
PBT,Permian Basin Royalty Trust,Energy,Oil & Gas Midstream,781163520.0
FOF,"Cohen & Steers Closed-End Opportunity Fund, Inc.",Financial Services,Asset Management,361467840.0
LXU,"LSB Industries, Inc.",Basic Materials,Chemicals,598507520.0
VEL,"Velocity Financial, Inc.",Financial Services,Mortgage Finance,733408512.0
NPWR,NET Power Inc.,Industrials,Specialty Industrial Machinery,198601648.0
OXM,"Oxford Industries, Inc.",Consumer Cyclical,Apparel Manufacturing,657904384.0
OEC,Orion S.A.,Basic Materials,Specialty Chemicals,592379328.0
XYF,X Financial,Financial Services,Credit Services,621429184.0
INN,"Summit Hotel Properties, Inc.",Real Estate,REIT - Hotel & Motel,596273344.0
BXC,BlueLinx Holdings Inc.,Industrials,Industrial Distribution,651992832.0
KREF,KKR Real Estate Finance Trust Inc.,Real Estate,REIT - Mortgage,632460864.0
GHM,Graham Corporation,Industrials,Specialty Industrial Machinery,538367872.0
ASA,ASA Gold and Precious Metals Limited,Financial Services,Asset Management,710164672.0
VMO,Invesco Municipal Opportunity Trust,Financial Services,Asset Management,622477696.0
BKSY,BlackSky Technology Inc.,Industrials,Specialty Business Services,622756608.0
TEN,Tsakos Energy Navigation Limited,Energy,Oil & Gas Midstream,670339072.0
NAT,Nordic American Tankers Limited,Energy,Oil & Gas Midstream,658545600.0
RFI,"Cohen & Steers Total Return Realty Fund, Inc.",Financial Services,Asset Management,322893344.0
SITC,SITE Centers Corp.,Real Estate,REIT - Retail,645749952.0
SMBK,"SmartFinancial, Inc.",Financial Services,Banks - Regional,627198016.0
NDMO,Nuveen Dynamic Municipal Opportunities Fund,Financial Services,Asset Management,594430720.0
HOUS,Anywhere Real Estate Inc.,Real Estate,Real Estate Services,684466624.0
TWI,"Titan International, Inc.",Industrials,Farm & Heavy Construction Machinery,563556544.0
RGR,"Sturm, Ruger & Company, Inc.",Industrials,Aerospace & Defense,560336512.0
CTO,"CTO Realty Growth, Inc.",Real Estate,REIT - Diversified,569196288.0
LAC,Lithium Americas Corp.,Basic Materials,Other Industrial Metals & Mining,722889280.0
MUX,McEwen Inc.,Basic Materials,Other Precious Metals & Mining,624928960.0
GDOT,Green Dot Corporation,Financial Services,Credit Services,771066368.0
QD,Qudian Inc.,Financial Services,Credit Services,752974528.0
NGL,NGL Energy Partners LP,Energy,Oil & Gas Midstream,691652224.0
LDI,"loanDepot, Inc.",Financial Services,Mortgage Finance,708181696.0
WEAV,"Weave Communications, Inc.",Healthcare,Health Information Services,599341632.0
OMI,"Owens & Minor, Inc.",Healthcare,Medical Distribution,378496576.0
ASIX,AdvanSix Inc.,Basic Materials,Chemicals,576076480.0
AHH,"Armada Hoffler Properties, Inc.",Real Estate,REIT - Diversified,754673920.0
JMIA,Jumia Technologies AG,Consumer Cyclical,Internet Retail,1053181824.0
USNA,"USANA Health Sciences, Inc.",Consumer Defensive,Packaged Foods,583053120.0
MYE,"Myers Industries, Inc.",Consumer Cyclical,Packaging & Containers,626238400.0
KODK,Eastman Kodak Company,Industrials,Specialty Business Services,476596736.0
BYON,"Bed Bath & Beyond, Inc.",Consumer Cyclical,Internet Retail,541912640.0
UHT,Universal Health Realty Income Trust,Real Estate,REIT - Healthcare Facilities,563149696.0
CCO,"Clear Channel Outdoor Holdings, Inc.",Communication Services,Advertising Agencies,616296128.0
EVTL,Vertical Aerospace Ltd.,Industrials,Aerospace & Defense,478601600.0
AXL,"American Axle & Manufacturing Holdings, Inc.",Consumer Cyclical,Auto Parts,690624512.0
NMCO,Nuveen Municipal Credit Opportunities Fund,Financial Services,Asset Management,566651648.0
AVNS,"Avanos Medical, Inc.",Healthcare,Medical Devices,554045824.0
FTHY,First Trust High Yield Opportunities 2027 Term Fund,Financial Services,Asset Management,538724416.0
CLB,Core Laboratories Inc.,Energy,Oil & Gas Equipment & Services,539747648.0
GNE,Genie Energy Ltd.,Utilities,Utilities - Regulated Electric,408646176.0
CPAC,Cementos Pacasmayo S.A.A.,Basic Materials,Building Materials,574765696.0
IIM,Invesco Value Municipal Income Trust,Financial Services,Asset Management,554936448.0
GCI,"Gannett Co., Inc.",Communication Services,Publishing,602595840.0
BORR,Borr Drilling Limited,Energy,Oil & Gas Drilling,832914752.0
NBR,Nabors Industries Ltd.,Energy,Oil & Gas Drilling,543382080.0
MCS,The Marcus Corporation,Communication Services,Entertainment,483443360.0
CION,CION Investment Corporation,Financial Services,Asset Management,562537472.0
GNTY,"Guaranty Bancshares, Inc.",Financial Services,Banks - Regional,557625984.0
YRD,Yiren Digital Ltd.,Financial Services,Credit Services,502885824.0
