symbol
SKC.NZ
RYM.NZ
AUTL
UNH
RBLX
RKLB
SNDK
TQQQ
MP
AG
BITF
XYF
AEM
ACHR
IREN
CRWV
SQQQ
SPY
RSPm
XLK
VGT
FDN
IYW
XLV
VHT
IBB
IHI
XLF
VFH
KRE
KBE
VNQ
SCHH
IYR
XLRE
XLE
AMLP
VDE
ICLN
GDX
XLB
GDXJ
VAW
XLY
VCR
FDIS
XHB
DIA
XLI
XAR
VIS
XLU
VPU
IDU
FUTY
XLP
VDC
KXI
MOO
XLC
VOX
FCOM
IXP
