symbol
NVDA
MSFT
AAPL
AMZN
GOOG
GOOGL
META
AVGO
TSLA
NFLX
COST
PLTR
AMD
ASML
TMUS
CSCO
AZN
INTU
LIN
PEP
BKNG
ISRG
QCOM
TXN
ARM
PDD
AMGN
SHOP
ADBE
AMAT
GILD
HON
PANW
LRCX
MU
ADP
SNY
CMCSA
APP
KLAC
MELI
VRTX
CRWD
ADI
MSTR
IBKR
SBUX
CEG
DASH
CDNS
CME
SNPS
COIN
HOOD
MDLZ
TRI
CTAS
INTC
ABNB
ORLY
NTES
FTNT
EQIX
MAR
PYPL
CSX
MRVL
ADSK
WDAY
ROP
REGN
MNST
AEP
NXPI
AXON
NDAQ
FAST
PAYX
TEAM
PCAR
CRWV
DDOG
JD
IDXX
KDP
ROST
CCEP
ZS
BKR
CPRT
EXC
FANG
ALNY
KMB
XEL
TTD
TCOM
VRSK
CSGP
TTWO
CHTR
MCHP
FER
HBANL
EA
CTSH
ARGX
EBAY
GEHC
DXCM
SMCI
MCHPP
MPWR
ODFL
KHC
RYAAY
ONC
HBANM
TW
WBD
STX
ACGL
STRF
LPLA
TSCO
WTW
SYM
STRK
BIDU
UAL
LI
FITB
VOD
FCNCA
EXEEW
BNTX
AGNCN
AGNCO
AGNCP
VRSN
HBANP
AGNCM
NTRS
AGNCL
FWONK
FOXA
SOFI
ERIC
WDC
SBAC
LULU
PTC
HBAN
ON
DLTR
CDW
CINF
CHKP
EXE
STRD
EXPE
TROW
ULTA
FOX
EXEEL
FWONA
CG
ZM
GFS
AFRM
DKNG
GRAB
FUTU
TPG
CYBR
NTAP
SSNC
RPRX
PODD
NTNX
ESLT
RKLB
TRMB
SMMT
MDB
ALAB
FSLR
FLEX
CASY
Z
INSM
NWS
STLD
GEN
CRDO
BIIB
ZG
NTRA
PFG
BSY
ASTS
OKTA
ILMN
FFIV
FITBI
ZBRA
LNT
NWSA
TLN
ERIE
KSPI
FITBP
DOCU
EVRG
DPZ
SLMBP
PARAA
WWD
ARCC
WMG
SFM
DUOL
INCY
RIVN
GMAB
ICLR
ALGN
HOLX
COO
TER
VLYPN
MNDY
EWBC
JBHT
VLYPP
VLYPO
ENTG
LOGI
BPYPM
MANH
UTHR
FITBO
NBIX
ROKU
PAA
GLPI
BPYPP
REG
BPYPO
DRS
JKHY
LAMR
MRNA
MEDP
LECO
BTSGU
NDSN
AVAV
TXRH
CELH
CART
MORN
SAIL
NBIS
POOL
CHYM
CHRW
BPYPN
FTAI
AKAM
WYNN
HST
BMRN
PPC
MMYT
SEIC
FRHC
VNOM
SWKS
VTRS
TTAN
HAS
AUR
PCTY
RADX
MTSI
NICE
PEGA
COOP
TEM
LINE
EXEL
WBA
RGLD
COKE
AGNC
HTHT
ASND
TTEK
CPB
DOX
NXT
SFD
APPF
TPGXL
BILI
GLXY
CFLT
DSGX
LBRDK
FYBR
LBRDA
TECH
EXAS
VRNA
FSV
PARA
XP
WTFC
