symbol
TU
UPXI
CHT
MPLX
ACI
HOMB
CAKE
ATAT
VRT
CGNX
SFNC
EBAY
NI
SPWH
BRZE
PPTA
OXLCO
VMD
MEDP
AOSL
EQH
GRVY
AAPG
BDTX
HLT
SEVN
QBTS
AARD
VMC
PRH
TRDA
IONR
BNTX
LOCO
ORGO
BBSI
AVGO
PGC
EMA
GEN
PAHC
GLUE
BSET
ASO
VNT
GPC
SLAB
SPXC
WTM
INTC
ENJ
AEVA
GLPG
HDB
CIG
BILL
SHBI
ADBE
BL
MB
TM
MRBK
NBN
HNRG
ATOM
MXL
FOLD
JNJ
GCL
TNDM
NEWT
CCNEP
SYF
BWBBP
IBM
KELYB
TRST
IRMD
BWIN
HLNE
PAYS
CCEP
AMGN
CLAR
UPS
MEOH
TENB
VICR
ALAB
CMCO
NOV
RGLD
ROAD
ETN
GGB
AFBI
BBDO
SREA
STN
ACIC
INNV
OTTR
ATLCP
SFIX
ELTX
ERAS
GHRS
MLCO
CNCK
RXRX
LE
ENLT
FBIN
IVZ
HOLX
FIVE
AEHR
TFINP
ANIK
ESPR
PROP
THRM
ERIC
BWB
SWKH
ALNT
CHCO
CDRO
SSSSL
OLPX
STRA
DENN
POST
CRUS
APA
FSK
FN
AZTA
OKE
TFII
EOLS
FHTX
PCB
ARX
GFI
CCRN
TCBI
USCB
RVTY
MCBS
WYNN
ST
ASPI
PLAY
BPOPM
OCUL
DSGX
DMLP
DCTH
EXR
DORM
RAPP
DHR
DJTWW
CGEM
JAKK
ZD
PATH
DRTS
IOT
PHI
SENEB
JHX
RAPT
IDA
HBANM
MOMO
IART
RDN
ANEB
MIMI
TPG
DOC
UGI
AS
BPYPO
INGM
RDCM
CVBF
HLI
AGNCP
BWA
CVGW
NIO
CRS
BFAM
DHC
ALRM
AUDC
APD
HAFC
BKR
EG
GOODN
FG
LZ
PBR
LVS
SWX
ADSK
USB
OBDC
TLS
STAA
PRCT
CAPR
MBWM
WDS
CPRX
TWNP
SITE
OCCIO
RY
FCN
ELDN
TYL
IAG
BELFA
HBAN
CWST
BFIN
ISTR
CSTL
IBRX
NVO
WAFDP
NBIX
NUTX
WSFS
SHEL
GGAL
BZUN
NUE
TAP
INFY
COHR
TS
SGML
OS
OCSAW
SABR
HPQ
AAPL
JBS
CINF
MTG
FDBC
MCHP
GMGI
CHSCM
HWM
HDSN
RWAYL
KKR
EXEL
TSM
FBIOP
EQIX
DOW
SBCF
PNR
SNOW
LULU
REXR
BYND
GTES
SEPN
PEG
PRME
AROW
LEGH
GLOB
CFBK
MCO
AURA
BANF
PAL
CTNM
SERV
PKG
RMBI
CMPO
SPOK
NWBI
HST
REAL
TWST
TIPT
PI
HESM
BCS
PRDO
JOBY
AQNB
COTY
NWFL
RITM
CCL
ACAD
INTR
SU
CORZ
BELFB
MDXH
CENTA
FLD
LFCR
DXCM
SBGI
CHSCL
TFSL
IMOS
RGP
AMZN
SGRY
RRR
OXLCL
GOSS
NBIS
EQR
JAZZ
LENZ
ISRG
KEP
STRZ
PRIM
CNH
BMRC
ANNX
OR
CHCI
PRVA
ONBPO
UAL
DE
PAX
DHCNI
COCO
UDMY
OTIS
HFFG
MPWR
EPR
SLMBP
PAYC
CCOI
RXT
EMBC
BHFAL
ACRS
III
CZWI
QTRX
ZG
SJM
EAT
PH
ZLAB
SIGIP
POOL
CLPT
ENO
AXS
DRVN
GBDC
FCAP
CBSH
GEOS
OBT
MU
GERN
CNDT
CNOB
FBIZ
LGND
ANET
ESE
AVR
SHLS
MOBBW
NNN
PLAB
USLM
SDM
ADEA
BEP
HBANP
VLY
CHE
CSQ
PAMT
PRTC
REGCP
MDB
PHM
NAMS
LW
ARQ
CDNS
IMXI
OGS
WAL
TKO
EVRG
FMX
CASH
TXRH
POET
INVZ
CFLT
STGW
LZMH
MGTX
GDEN
IGIC
MKTX
AMPH
RCC
ICL
FEIM
HUBG
GL
CTRE
CBRL
QXO
MIDD
AGNC
NPCE
MMM
INBKZ
BEAM
HEI
CENT
CSL
VIV
SLM
BRO
RKT
EGAN
SSII
MCW
ARDX
VTYX
CTBI
UMBF
FICO
LGIH
NATR
PAYO
ANPA
FSBW
OGE
VINP
CCEC
IMPPP
VLGEA
AIZ
INSE
RBC
NRC
CLSK
PLUS
ICE
FMAO
LEA
ACTU
FDMT
AEBI
ZBH
CGEN
BPRN
ALMS
BABA
CRCL
ORRF
GENVR
CDZIP
WMG
HOPE
BEPH
AEG
TEO
TGTX
PERI
RCB
CRC
FYBR
NRG
QSR
JBTM
EVGO
MYRG
GGG
LQDT
AZ
ASTS
FCNCO
LSCC
BNS
TJX
AUGO
CRM
SANG
OTF
VBNK
FFAI
OBIO
SLDP
ACIU
SHEN
SKYE
MUR
FRAF
SNCY
