symbol
BAX
BLDR
ULS
AEG
THC
OMC
APG
BCH
WPC
UNM
EG
SREA
ALLE
MAS
BBY
GGG
IEX
AMCR
TXT
H
EMA
BJ
SNN
ARE
BWXT
PAYC
CRS
YPF
BEPC
U
HIMS
AVY
UDR
HLI
JOBY
AMH
BAH
ATI
SBS
WF
NVT
JLL
BEN
CIEN
CNM
LTM
RGA
CLH
SOLV
ITT
NLY
CNC
CX
STN
RDY
OC
CPT
SNX
QXO
UHAL
RBC
DOC
TOL
JEF
CNA
SJM
MGA
ALLY
GL
SUZ
RTO
CCK
MOS
JHX
EVR
PAC
PR
RNR
FN
ELS
CR
BIPJ
PCOR
OHI
FHN
SF
ARMK
DOCS
OVV
BXP
RVTY
PAG
SQM
QGEN
DVA
ACI
BSAC
BLD
WLK
EHC
SCI
AGI
PNW
PRMB
SWK
NIO
WCC
AFG
KNSL
UHS
ATR
AR
NCLH
WTRG
AIT
RRX
PAAS
CACI
BG
HII
DTM
MGM
GME
IONQ
AOS
KT
WBS
CAVA
OKLO
KVYO
SSB
MP
TAP
MLI
IVZ
BIRK
BROS
AES
AVTR
EPAM
AYI
DAY
CUBE
SKX
SARO
AIZ
ESTC
PSO
IPG
PLNT
CAG
WMS
FLR
VIPS
CAE
FOUR
ASR
CMA
ERJ
GTLS
OGE
PRH
EMP
ORI
EAI
GNRC
REXR
ENJ
HMY
WAL
KMX
KD
EGP
PEN
PRI
CRL
ALV
EMN
MOH
RRC
CFR
TIMB
ICL
PRS
W
INGR
FND
DINO
NYT
SKM
WTS
ALB
SPXC
SUN
DCI
LW
FRT
OSK
AM
LEVI
MUSA
ADC
BE
PSN
BRX
AGCO
AWI
NNN
NFG
G
ESAB
AA
TFII
BIPH
GIL
DY
BWA
SSD
UGI
STVN
EDU
AXS
VNO
DDS
LAD
MHK
ZK
EXP
ALSN
OBDC
INFA
GAP
HRB
FLS
TTC
R
GMED
DLB
VMI
AN
TREX
BEPJ
GJS
ELAN
JBTM
OTF
BRBR
EAT
KNX
MSA
BYD
OMF
ADT
CMSD
BIO
WH
VOYA
SNV
KNTK
CHE
KRMN
JHG
VIRT
GPK
STWD
CMSC
ELF
ARW
KEX
FBIN
LOAR
UWMC
STAG
FR
IDA
ALK
RITM
CHH
BBWI
CMSA
CADE
MTDR
NEU
SBSW
PATH
BFAM
ZWS
PB
FSS
GTES
AL
TX
JXN
PFH
LTH
AXTA
LPX
CE
TAL
S
FAF
EPRT
CRK
GGB
MNSO
RLI
MTG
USM
AMTM
AHR
FSK
KBR
TMHC
AMG
POST
CTRE
LNC
THG
CWAN
LAZ
SLGN
WEX
WPP
BRFS
RHP
VNT
GXO
CDE
TRNO
MOD
CMC
SHAK
MTN
SITE
ESI
MAIN
ESNT
IBP
HOMB
TKR
WFG
CIB
QTWO
PIPR
SWX
FNB
LRN
ACHR
MC
HR
NIQ
BMI
FCN
GATX
SGHC
BIPC
GPI
SOBO
BBU
CLF
GKOS
BOOT
ORA
RAL
TXNM
FMC
QS
DAR
CIG
OR
GBCI
BLCO
MIR
QBTS
BDC
LEA
ATHS
MRP
TFX
THO
KRG
PRIM
ESE
PHI
MTH
ONTO
PFSI
FLG
NOV
TKC
INGM
HXL
MSM
VFC
MSGS
AX
ABCB
HESM
GOLF
TV
ST
BOX
MGY
COLD
SXT
TFPM
BEPI
WHR
LUMN
SPR
ENO
AUB
BMA
HGV
CSW
SON
ANF
CUZ
PDI
AB
BILL
KNF
WTM
NNI
NJR
AQN
CPA
RDN
DTW
VVV
KRC
POR
TGS
NPO
NE
BEPH
CRC
SEE
BVN
ELC
COTY
TDS
SNDR
LB
VIST
HCXY
OGS
ENIC
MAC
SFBS
EPR
PJT
FG
ABG
CMCM
EGO
SR
ACA
CNX
PAM
FRO
SLG
RCC
IFS
ASB
AROC
GMS
TEO
GVA
RCB
AGO
CBZ
BKH
IRT
UNMA
ATGE
DNB
AG
TNL
KAI
MMS
CNR
GHC
BC
IAG
CBT
GLOB
NXE
RH
YOU
RHI
SMG
FHI
HBM
MCY
GFF
KBH
MWA
PRGO
KMPR
MUR
COMP
OSW
NYMTI
BANR
VNET
PAX
NYMTM
KNSA
PGY
ARWR
HUBG
SBLK
AGIO
IDYA
QUBT
FIVN
GLPG
INDV
PPBI
APPN
GOGO
PRGS
FBNC
CIFR
CORZW
LUNR
EFSC
TRIP
COCO
CENX
TWST
HTZ
IRON
TRUP
VICR
EVCM
SKWD
HUT
BLTE
ACHC
IOSP
BUSE
HRMY
AVDX
NBTB
CNTA
MCW
PSIX
ACMR
NN
UMBFO
WULF
VCEL
BEAM
HWCPZ
NYMTL
ADUS
CGON
DNLI
ROCK
OZKAP
PGNY
GRABW
WEN
NYMTN
FORTY
PNFPP
EYE
STRA
VCYT
VSAT
SHOO
JSM
MCRI
FOLD
TRMD
ARCB
SUPN
OCUL
PRDO
ARBKL
ABLLL
LMAT
SOUNW
CASH
PWP
KLIC
TIGR
UFPT
MESO
IQ
PLUS
CHCO
COMM
CSGS
AUGO
ARQT
WTFCN
VBTX
EXPI
PINC
ROOT
SPRY
GDRX
DXPE
CERT
TXG
QDEL
AMSC
WERN
PLUG
BPOPM
GOGL
PLTK
BCRX
LKFN
TWFG
TARS
AMPL
UPWK
LZ
HTO
NYAX
BELFB
VITL
JBLU
LQDA
TRINI
TRINZ
NYMTZ
CNXN
IMCR
SPNS
LFST
XMTR
HLMN
HIMX
ATEC
RGTIW
ADPT
LMB
NWBI
ATRC
PRCH
SRPT
SDGR
AZTA
FLNC
ICFI
NTCT
AUROW
OXSQG
XNET
TASK
MXL
SRCE
GABC
INOD
OPEN
PSEC
FRMEP
SEDG
CLBK
CLOV
OPRA
EWTX
METCL
BELFA
NVEE
CCB
CELC
CLDX
RPD
KARO
TFIN
NVTS
STBA
MBIN
UPBD
JANX
SSII
BLBD
CCEC
CLMT
CECO
TRS
STGW
CDZIP
CMPO
ADEA
TCBK
CBRL
NAVI
OMCL
FLYW
UNIT
LOT
ABCL
PZZA
RBCAA
TVTX
VRDN
LILAK
SONO
MOMO
EOSE
DSGR
ANIP
COGT
ETNB
DVAX
LILA
AAOI
IAS
LGIH
WINA
HDL
MLKN
ZD
NNE
PFBC
CGBDL
DMLP
VERA
HOPE
GO
ASTH
BASE
VRNT
WAFDP
ACDC
WABC
ARHS
HPK
WBTN
NTLA
PENG
KALU
PLAB
NAMSW
EH
WVE
AFYA
AUPH
NVCR
HROW
FOXF
VECO
AHCO
DCOM
ANDE
GRPN
OUST
DGII
TILE
CMPR
OCSL
CSWC
MOBBW
QCRH
YB
GRAL
ATRO
BFC
ENVXW
DGNX
METC
CVAC
CRTO
SABR
WLDN
RDWR
NVAWW
CSWCZ
MFIC
ESTA
MENS
CRAI
IMKTA
SBET
BBSI
MNKD
RUMBW
INVA
MBINM
NMFC
PRAX
NVAX
PAHC
AEVA
TNDM
UCTT
EVLV
HTZWW
PPTA
LFMDP
NSSC
SPT
CRCT
NEGG
BHFAL
LX
OPK
MBINL
PHVS
JCAP
JAMF
ARRY
UDMY
MVST
IGIC
BLFS
KRUS
SAFT
GOODN
NEOG
EVGO
PEBO
DYN
TBLA
IPX
GIII
THRM
ULCC
SIGIP
FWRG
AVDL
CGBD
DCOMG
PLAY
GPCR
LASR
MRTN
AMPH
WOOF
MGIC
OMDA
SYRE
ARDX
USAR
