symbol,name,sector,industry,marketCap,marketCap_str
ABCB,Ameris Bancorp,Financial Services,Banks - Regional,5026040832.0,5.026B
SFBS,"ServisFirst Bancshares, Inc.",Financial Services,Banks - Regional,4814779392.0,4.815B
ASB,Associated Banc-Corp,Financial Services,Banks - Regional,4472920576.0,4.473B
ASB,Associated Banc-Corp,Financial Services,Banks - Regional,4472920576.0,4.473B
ASB,Associated Banc-Corp,Financial Services,Banks - Regional,4472920576.0,4.473B
IFS,Intercorp Financial Services Inc.,Financial Services,Banks - Regional,4451301376.0,4.451B
IBOC,International Bancshares Corporation,Financial Services,Banks - Regional,4446668800.0,4.447B
BANF,BancFirst Corporation,Financial Services,Banks - Regional,4429137408.0,4.429B
UCB,"United Community Banks, Inc.",Financial Services,Banks - Regional,4057231872.0,4.057B
UCB,"United Community Banks, Inc.",Financial Services,Banks - Regional,4057231872.0,4.057B
TCBI,"Texas Capital Bancshares, Inc.",Financial Services,Banks - Regional,3961018880.0,3.961B
AVAL,Grupo Aval Acciones y Valores S.A.,Financial Services,Banks - Regional,3956605952.0,3.957B
TFSL,TFS Financial Corporation,Financial Services,Banks - Regional,3946473472.0,3.946B
INTR,"Inter & Co, Inc.",Financial Services,Banks - Regional,3779952128.0,3.78B
RNST,Renasant Corporation,Financial Services,Banks - Regional,3718105088.0,3.718B
BMA,Banco Macro S.A.,Financial Services,Banks - Regional,3682424832.0,3.682B
FULT,Fulton Financial Corporation,Financial Services,Banks - Regional,3580164608.0,3.58B
INDB,Independent Bank Corp.,Financial Services,Banks - Regional,3569486080.0,3.569B
FBP,First BanCorp.,Financial Services,Banks - Regional,3567248128.0,3.567B
TBBK,"The Bancorp, Inc.",Financial Services,Banks - Regional,3512026112.0,3.512B
CATY,Cathay General Bancorp,Financial Services,Banks - Regional,3448451584.0,3.448B
FIBK,"First Interstate BancSystem, Inc.",Financial Services,Banks - Regional,3430921216.0,3.431B
EBC,"Eastern Bankshares, Inc.",Financial Services,Banks - Regional,3399637248.0,3.4B
VLYPO,Valley National Bancorp,Financial Services,Banks - Regional,3324253184.0,3.324B
WSFS,WSFS Financial Corporation,Financial Services,Banks - Regional,3262438912.0,3.262B
FHB,"First Hawaiian, Inc.",Financial Services,Banks - Regional,3234096640.0,3.234B
CBU,"Community Financial System, Inc.",Financial Services,Banks - Regional,3165611776.0,3.166B
WSBC,"WesBanco, Inc.",Financial Services,Banks - Regional,3148465408.0,3.148B
VLYPP,Valley National Bancorp,Financial Services,Banks - Regional,3136512512.0,3.137B
SFNC,Simmons First National Corporation,Financial Services,Banks - Regional,3006886656.0,3.007B
BKU,"BankUnited, Inc.",Financial Services,Banks - Regional,2947589632.0,2.948B
FBK,FB Financial Corporation,Financial Services,Banks - Regional,2890608896.0,2.891B
CVBF,CVB Financial Corp.,Financial Services,Banks - Regional,2774276352.0,2.774B
TOWN,TowneBank,Financial Services,Banks - Regional,2767328512.0,2.767B
SBCF,Seacoast Banking Corporation of Florida,Financial Services,Banks - Regional,2733159936.0,2.733B
BOH,Bank of Hawaii Corporation,Financial Services,Banks - Regional,2708962304.0,2.709B
BOH,Bank of Hawaii Corporation,Financial Services,Banks - Regional,2708962304.0,2.709B
BANC,"Banc of California, Inc.",Financial Services,Banks - Regional,2666067456.0,2.666B
BANC,"Banc of California, Inc.",Financial Services,Banks - Regional,2666067456.0,2.666B
PFS,"Provident Financial Services, Inc.",Financial Services,Banks - Regional,2591580160.0,2.592B
BBAR,Banco BBVA Argentina S.A.,Financial Services,Banks - Regional,2535357952.0,2.535B
FFBC,First Financial Bancorp.,Financial Services,Banks - Regional,2508381440.0,2.508B
WAFD,"WaFd, Inc.",Financial Services,Banks - Regional,2478011392.0,2.478B
