symbol,name,sector,industry,marketCap,marketCap_str
TT,Trane Technologies plc,Industrials,Building Products & Equipment,92477235200.0,92.477B
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,69947211776.0,69.947B
CARR,Carrier Global Corporation,Industrials,Building Products & Equipment,55486697472.0,55.487B
LII,Lennox International Inc.,Industrials,Building Products & Equipment,19594440704.0,19.594B
CSL,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,16497068032.0,16.497B
MAS,Masco Corporation,Industrials,Building Products & Equipment,15365223424.0,15.365B
BLDR,"Builders FirstSource, Inc.",Industrials,Building Products & Equipment,15330657280.0,15.331B
OC,Owens Corning,Industrials,Building Products & Equipment,12558356480.0,12.558B
WMS,"Advanced Drainage Systems, Inc.",Industrials,Building Products & Equipment,11194042368.0,11.194B
SPXC,"SPX Technologies, Inc.",Industrials,Building Products & Equipment,9246545920.0,9.247B
AWI,"Armstrong World Industries, Inc.",Industrials,Building Products & Equipment,8468677632.0,8.469B
FBIN,"Fortune Brands Innovations, Inc.",Industrials,Building Products & Equipment,7024682496.0,7.025B
AAON,"AAON, Inc.",Industrials,Building Products & Equipment,6762971648.0,6.763B
LPX,Louisiana-Pacific Corporation,Industrials,Building Products & Equipment,6623555584.0,6.624B
TREX,"Trex Company, Inc.",Industrials,Building Products & Equipment,6608831488.0,6.609B
GMS,GMS Inc.,Industrials,Building Products & Equipment,4195995136.0,4.196B
GFF,Griffon Corporation,Industrials,Building Products & Equipment,3545903104.0,3.546B
ROCK,"Gibraltar Industries, Inc.",Industrials,Building Products & Equipment,1847124736.0,1.847B
ARLO,"Arlo Technologies, Inc.",Industrials,Building Products & Equipment,1817099136.0,1.817B
JBI,"Janus International Group, Inc.",Industrials,Building Products & Equipment,1437532288.0,1.438B
LMB,"Limbach Holdings, Inc.",Industrials,Building Products & Equipment,1331966208.0,1.332B
NX,Quanex Building Products Corporation,Industrials,Building Products & Equipment,977849984.0,0.978B
APOG,"Apogee Enterprises, Inc.",Industrials,Building Products & Equipment,946764096.0,0.947B
SWIM,"Latham Group, Inc.",Industrials,Building Products & Equipment,935832256.0,0.936B
ASPN,"Aspen Aerogels, Inc.",Industrials,Building Products & Equipment,563345792.0,0.563B
JELD,"JELD-WEN Holding, Inc.",Industrials,Building Products & Equipment,545726464.0,0.546B
AIRJ,AirJoule Technologies Corporation,Industrials,Building Products & Equipment,278022144.0,0.278B
PPIH,"Perma-Pipe International Holdings, Inc.",Industrials,Building Products & Equipment,237800768.0,0.238B
INVE,"Identiv, Inc.",Industrials,Building Products & Equipment,87770664.0,0.088B
JLHL,Julong Holding Limited,Industrials,Building Products & Equipment,85440496.0,0.085B
CSTE,Caesarstone Ltd.,Industrials,Building Products & Equipment,49069236.0,0.049B
STAI,ScanTech AI Systems Inc.,Industrials,Building Products & Equipment,24582396.0,0.025B
AEHL,Antelope Enterprise Holdings Limited,Industrials,Building Products & Equipment,17895362.0,0.018B
ILAG,Intelligent Living Application Group Inc.,Industrials,Building Products & Equipment,10756524.0,0.011B
