symbol,name,sector,industry,marketCap,marketCap_str
SCCO,Southern Copper Corporation,Basic Materials,Copper,78043234304.0,78.043B
FCX,Freeport-McMoRan Inc.,Basic Materials,Copper,63748190208.0,63.748B
HBM,Hudbay Minerals Inc.,Basic Materials,Copper,4748160000.0,4.748B
ERO,Ero Copper Corp.,Basic Materials,Copper,1486928896.0,1.487B
MTAL,MAC Copper Limited,Basic Materials,Copper,1002021056.0,1.002B
