symbol,name,sector,industry,marketCap,marketCap_str
APP,AppLovin Corporation,Communication Services,Advertising Agencies,161883062272.0,161.883B
TTD,"The Trade Desk, Inc.",Communication Services,Advertising Agencies,26725623808.0,26.726B
OMC,Omnicom Group Inc.,Communication Services,Advertising Agencies,15174323200.0,15.174B
IPG,"The Interpublic Group of Companies, Inc.",Communication Services,Advertising Agencies,9830579200.0,9.831B
WPP,WPP plc,Communication Services,Advertising Agencies,5726084608.0,5.726B
MGNI,"Magnite, Inc.",Communication Services,Advertising Agencies,3695254272.0,3.695B
ZD,"Ziff Davis, Inc.",Communication Services,Advertising Agencies,1566720768.0,1.567B
IAS,Integral Ad Science Holding Corp.,Communication Services,Advertising Agencies,1493814272.0,1.494B
STGW,Stagwell Inc.,Communication Services,Advertising Agencies,1459084928.0,1.459B
CRTO,Criteo S.A.,Communication Services,Advertising Agencies,1299289344.0,1.299B
EEX,"Emerald Holding, Inc.",Communication Services,Advertising Agencies,1019560896.0,1.02B
QNST,"QuinStreet, Inc.",Communication Services,Advertising Agencies,904361280.0,0.904B
NEXN,Nexxen International Ltd.,Communication Services,Advertising Agencies,636072512.0,0.636B
CCO,"Clear Channel Outdoor Holdings, Inc.",Communication Services,Advertising Agencies,616296128.0,0.616B
ADV,Advantage Solutions Inc.,Communication Services,Advertising Agencies,593223552.0,0.593B
ANTE,AirNet Technology Inc.,Communication Services,Advertising Agencies,477177344.0,0.477B
TC,Token Cat Limited,Communication Services,Advertising Agencies,440150272.0,0.44B
NCMI,"National CineMedia, Inc.",Communication Services,Advertising Agencies,411387296.0,0.411B
SDM,Smart Digital Group Limited,Communication Services,Advertising Agencies,310277248.0,0.31B
QMMM,QMMM Holdings Limited,Communication Services,Advertising Agencies,303193408.0,0.303B
EVC,Entravision Communications Corporation,Communication Services,Advertising Agencies,235628624.0,0.236B
TDIC,Dreamland Limited,Communication Services,Advertising Agencies,118730000.0,0.119B
TSQ,"Townsquare Media, Inc.",Communication Services,Advertising Agencies,116105232.0,0.116B
VSME,VS MEDIA Holdings Limited,Communication Services,Advertising Agencies,99880584.0,0.1B
TZUP,Thumzup Media Corporation,Communication Services,Advertising Agencies,88694928.0,0.089B
MCHX,"Marchex, Inc.",Communication Services,Advertising Agencies,86590840.0,0.087B
FLNT,"Fluent, Inc.",Communication Services,Advertising Agencies,57758556.0,0.058B
CDLX,"Cardlytics, Inc.",Communication Services,Advertising Agencies,54301636.0,0.054B
ABLV,Able View Global Inc.,Communication Services,Advertising Agencies,41764100.0,0.042B
WIMI,WiMi Hologram Cloud Inc.,Communication Services,Advertising Agencies,39577828.0,0.04B
SWAG,"Stran & Company, Inc.",Communication Services,Advertising Agencies,31358628.0,0.031B
MCTR,Ctrl Group Limited,Communication Services,Advertising Agencies,22185000.0,0.022B
DLPN,"Dolphin Entertainment, Inc.",Communication Services,Advertising Agencies,13967864.0,0.014B
CHR,"Cheer Holding, Inc.",Communication Services,Advertising Agencies,13846365.0,0.014B
EDHL,Everbright Digital Holding Limited,Communication Services,Advertising Agencies,11933016.0,0.012B
DRCT,"Direct Digital Holdings, Inc.",Communication Services,Advertising Agencies,10358004.0,0.01B
LDWY,"Lendway, Inc.",Communication Services,Advertising Agencies,9750496.0,0.01B
KRKR,36Kr Holdings Inc.,Communication Services,Advertising Agencies,9656773.0,0.01B
STFS,Star Fashion Culture Holdings Limited,Communication Services,Advertising Agencies,5034785.0,0.005B
BAOS,Baosheng Media Group Holdings Limited,Communication Services,Advertising Agencies,4235192.0,0.004B
CNET,ZW Data Action Technologies Inc.,Communication Services,Advertising Agencies,4228812.0,0.004B
HAO,Haoxi Health Technology Limited,Communication Services,Advertising Agencies,3400596.0,0.003B
