symbol,name,sector,industry,marketCap,marketCap_str
EDU,New Oriental Education & Technology Group Inc.,Consumer Defensive,Education & Training Services,7974995968.0,7.975B
LRN,"Stride, Inc.",Consumer Defensive,Education & Training Services,7119473664.0,7.119B
TAL,TAL Education Group,Consumer Defensive,Education & Training Services,6462503424.0,6.463B
LOPE,"Grand Canyon Education, Inc.",Consumer Defensive,Education & Training Services,5661537280.0,5.662B
GHC,Graham Holdings Company,Consumer Defensive,Education & Training Services,4735036928.0,4.735B
ATGE,Adtalem Global Education Inc.,Consumer Defensive,Education & Training Services,4708398592.0,4.708B
LAUR,"Laureate Education, Inc.",Consumer Defensive,Education & Training Services,4049535488.0,4.05B
MH,"McGraw Hill, Inc.",Consumer Defensive,Education & Training Services,2773349120.0,2.773B
PRDO,Perdoceo Education Corporation,Consumer Defensive,Education & Training Services,2126574464.0,2.127B
STRA,"Strategic Education, Inc.",Consumer Defensive,Education & Training Services,1944297472.0,1.944B
COUR,"Coursera, Inc.",Consumer Defensive,Education & Training Services,1882550016.0,1.883B
UTI,"Universal Technical Institute, Inc.",Consumer Defensive,Education & Training Services,1447123584.0,1.447B
AFYA,Afya Limited,Consumer Defensive,Education & Training Services,1378510976.0,1.379B
DAO,"Youdao, Inc.",Consumer Defensive,Education & Training Services,1072533952.0,1.073B
UDMY,"Udemy, Inc.",Consumer Defensive,Education & Training Services,1031359872.0,1.031B
GOTU,Gaotu Techedu Inc.,Consumer Defensive,Education & Training Services,949938624.0,0.95B
KLC,"KinderCare Learning Companies, Inc.",Consumer Defensive,Education & Training Services,849304384.0,0.849B
LINC,Lincoln Educational Services Corporation,Consumer Defensive,Education & Training Services,594742080.0,0.595B
APEI,"American Public Education, Inc.",Consumer Defensive,Education & Training Services,545265088.0,0.545B
QSG,QuantaSing Group Limited,Consumer Defensive,Education & Training Services,414526400.0,0.415B
VSTA,Vasta Platform Limited,Consumer Defensive,Education & Training Services,343730240.0,0.344B
FC,Franklin Covey Co.,Consumer Defensive,Education & Training Services,247273600.0,0.247B
CHGG,"Chegg, Inc.",Consumer Defensive,Education & Training Services,159240688.0,0.159B
IH,iHuman Inc.,Consumer Defensive,Education & Training Services,144002880.0,0.144B
SKIL,Skillsoft Corp.,Consumer Defensive,Education & Training Services,131767472.0,0.132B
STG,Sunlands Technology Group,Consumer Defensive,Education & Training Services,128352672.0,0.128B
VSA,TCTM Kids IT Education Inc.,Consumer Defensive,Education & Training Services,82914200.0,0.083B
AACG,ATA Creativity Global,Consumer Defensive,Education & Training Services,68625168.0,0.069B
BEDU,Bright Scholar Education Holdings Limited,Consumer Defensive,Education & Training Services,52020848.0,0.052B
RYET,Ruanyun Edai Technology Inc.,Consumer Defensive,Education & Training Services,46912500.0,0.047B
LXEH,"Lixiang Education Holding Co., Ltd.",Consumer Defensive,Education & Training Services,38716732.0,0.039B
FEDU,Four Seasons Education (Cayman) Inc.,Consumer Defensive,Education & Training Services,32544864.0,0.033B
GSUN,Golden Sun Health Technology Group Limited,Consumer Defensive,Education & Training Services,25184084.0,0.025B
KIDZ,"Classover Holdings, Inc.",Consumer Defensive,Education & Training Services,22604376.0,0.023B
EDTK,Skillful Craftsman Education Technology Limited,Consumer Defensive,Education & Training Services,18159630.0,0.018B
YQ,17 Education & Technology Group Inc.,Consumer Defensive,Education & Training Services,17349352.0,0.017B
EEIQ,EpicQuest Education Group International Limited,Consumer Defensive,Education & Training Services,9519480.0,0.01B
GV,Visionary Holdings Inc.,Consumer Defensive,Education & Training Services,6626901.0,0.007B
WAFU,Wah Fu Education Group Limited,Consumer Defensive,Education & Training Services,6439418.0,0.006B
