symbol,name,sector,industry,marketCap
VST,Vistra Corp.,Utilities,Utilities - Independent Power Producers,64074252288.0
NRG,"NRG Energy, Inc.",Utilities,Utilities - Independent Power Producers,28155817984.0
PAM,Pampa Energía S.A.,Utilities,Utilities - Independent Power Producers,3715068416.0
TAC,TransAlta Corporation,Utilities,Utilities - Independent Power Producers,3646334976.0
KEN,Kenon Holdings Ltd.,Utilities,Utilities - Independent Power Producers,3331600640.0
TLN,Talen Energy Corporation,Utilities,Utilities - Independent Power Producers,17311074304.0
DGXX,Digi Power X Inc.,Utilities,Utilities - Independent Power Producers,98356720.0
