symbol,name,sector,industry,marketCap,marketCap_str
PGR,The Progressive Corporation,Financial Services,Insurance - Property & Casualty,144875978752.0,144.876B
CB,Chubb Limited,Financial Services,Insurance - Property & Casualty,109667655680.0,109.668B
TRV,"The Travelers Companies, Inc.",Financial Services,Insurance - Property & Casualty,61126135808.0,61.126B
ALL,The Allstate Corporation,Financial Services,Insurance - Property & Casualty,53610090496.0,53.61B
ALL,The Allstate Corporation,Financial Services,Insurance - Property & Casualty,53610090496.0,53.61B
HIG,"The Hartford Insurance Group, Inc.",Financial Services,Insurance - Property & Casualty,37201866752.0,37.202B
HIG,"The Hartford Insurance Group, Inc.",Financial Services,Insurance - Property & Casualty,37201866752.0,37.202B
WRB,W. R. Berkley Corporation,Financial Services,Insurance - Property & Casualty,27191515136.0,27.192B
MKL,Markel Group Inc.,Financial Services,Insurance - Property & Casualty,24786028544.0,24.786B
CINF,Cincinnati Financial Corporation,Financial Services,Insurance - Property & Casualty,24019353600.0,24.019B
L,Loews Corporation,Financial Services,Insurance - Property & Casualty,20078837760.0,20.079B
CNA,CNA Financial Corporation,Financial Services,Insurance - Property & Casualty,13411449856.0,13.411B
AFG,"American Financial Group, Inc.",Financial Services,Insurance - Property & Casualty,11329976320.0,11.33B
AIZ,"Assurant, Inc.",Financial Services,Insurance - Property & Casualty,10879508480.0,10.88B
KNSL,"Kinsale Capital Group, Inc.",Financial Services,Insurance - Property & Casualty,10658585600.0,10.659B
ORI,Old Republic International Corporation,Financial Services,Insurance - Property & Casualty,9931345920.0,9.931B
RLI,RLI Corp.,Financial Services,Insurance - Property & Casualty,6219612672.0,6.22B
THG,"The Hanover Insurance Group, Inc.",Financial Services,Insurance - Property & Casualty,6205448704.0,6.205B
SIGI,"Selective Insurance Group, Inc.",Financial Services,Insurance - Property & Casualty,4760318976.0,4.76B
WTM,"White Mountains Insurance Group, Ltd.",Financial Services,Insurance - Property & Casualty,4713006592.0,4.713B
MCY,Mercury General Corporation,Financial Services,Insurance - Property & Casualty,4283200512.0,4.283B
HGTY,"Hagerty, Inc.",Financial Services,Insurance - Property & Casualty,4010030336.0,4.01B
LMND,"Lemonade, Inc.",Financial Services,Insurance - Property & Casualty,3908590592.0,3.909B
KMPR,Kemper Corporation,Financial Services,Insurance - Property & Casualty,3366151424.0,3.366B
AHL,,Financial Services,Insurance - Property & Casualty,3352101632.0,3.352B
AHL,,Financial Services,Insurance - Property & Casualty,3352101632.0,3.352B
PLMR,"Palomar Holdings, Inc.",Financial Services,Insurance - Property & Casualty,3294906112.0,3.295B
HCI,"HCI Group, Inc.",Financial Services,Insurance - Property & Casualty,2160528384.0,2.161B
STC,Stewart Information Services Corporation,Financial Services,Insurance - Property & Casualty,2039410688.0,2.039B
TRUP,"Trupanion, Inc.",Financial Services,Insurance - Property & Casualty,1993234304.0,1.993B
SKWD,"Skyward Specialty Insurance Group, Inc.",Financial Services,Insurance - Property & Casualty,1955507584.0,1.956B
HMN,Horace Mann Educators Corporation,Financial Services,Insurance - Property & Casualty,1871188224.0,1.871B
SLDE,"Slide Insurance Holdings, Inc.",Financial Services,Insurance - Property & Casualty,1679149824.0,1.679B
ROOT,"Root, Inc.",Financial Services,Insurance - Property & Casualty,1424550016.0,1.425B
PRA,ProAssurance Corporation,Financial Services,Insurance - Property & Casualty,1224157824.0,1.224B
SAFT,"Safety Insurance Group, Inc.",Financial Services,Insurance - Property & Casualty,1102319744.0,1.102B
ASIC,Ategrity Specialty Insurance Company Holdings,Financial Services,Insurance - Property & Casualty,1088230016.0,1.088B
BOW,Bowhead Specialty Holdings Inc.,Financial Services,Insurance - Property & Casualty,1080316416.0,1.08B
HIPO,Hippo Holdings Inc.,Financial Services,Insurance - Property & Casualty,846200064.0,0.846B
UFCS,"United Fire Group, Inc.",Financial Services,Insurance - Property & Casualty,783624064.0,0.784B
HRTG,"Heritage Insurance Holdings, Inc.",Financial Services,Insurance - Property & Casualty,706270784.0,0.706B
UVE,"Universal Insurance Holdings, Inc.",Financial Services,Insurance - Property & Casualty,690690624.0,0.691B
DGICA,Donegal Group Inc.,Financial Services,Insurance - Property & Casualty,632844416.0,0.633B
DGICB,Donegal Group Inc.,Financial Services,Insurance - Property & Casualty,632843840.0,0.633B
ACIC,American Coastal Insurance Corporation,Financial Services,Insurance - Property & Casualty,538856576.0,0.539B
GBLI,"Global Indemnity Group, LLC",Financial Services,Insurance - Property & Casualty,424269888.0,0.424B
AII,"American Integrity Insurance Group, Inc.",Financial Services,Insurance - Property & Casualty,391244288.0,0.391B
NODK,"NI Holdings, Inc.",Financial Services,Insurance - Property & Casualty,276842272.0,0.277B
KINS,"Kingstone Companies, Inc.",Financial Services,Insurance - Property & Casualty,190332480.0,0.19B
CNFR,"Conifer Holdings, Inc.",Financial Services,Insurance - Property & Casualty,9590088.0,0.01B
