symbol,name,sector,industry,marketCap,marketCap_str
DOW,Dow Inc.,Basic Materials,Chemicals,17458827264.0,17.459B
CE,Celanese Corporation,Basic Materials,Chemicals,5215675392.0,5.216B
MEOH,Methanex Corporation,Basic Materials,Chemicals,2746325760.0,2.746B
OLN,Olin Corporation,Basic Materials,Chemicals,2712429824.0,2.712B
HUN,Huntsman Corporation,Basic Materials,Chemicals,1939072256.0,1.939B
BAK,Braskem S.A.,Basic Materials,Chemicals,1429072384.0,1.429B
REX,REX American Resources Corporation,Basic Materials,Chemicals,1030459072.0,1.03B
ASPI,ASP Isotopes Inc.,Basic Materials,Chemicals,852953600.0,0.853B
WLKP,Westlake Chemical Partners LP,Basic Materials,Chemicals,778420672.0,0.778B
GPRE,Green Plains Inc.,Basic Materials,Chemicals,728431552.0,0.728B
TROX,Tronox Holdings plc,Basic Materials,Chemicals,678486976.0,0.678B
LXU,"LSB Industries, Inc.",Basic Materials,Chemicals,598507520.0,0.599B
ASIX,AdvanSix Inc.,Basic Materials,Chemicals,576076480.0,0.576B
VHI,"Valhi, Inc.",Basic Materials,Chemicals,461610496.0,0.462B
RYAM,Rayonier Advanced Materials Inc.,Basic Materials,Chemicals,373195040.0,0.373B
ORGN,"Origin Materials, Inc.",Basic Materials,Chemicals,80165992.0,0.08B
GURE,"Gulf Resources, Inc.",Basic Materials,Chemicals,9610886.0,0.01B
