Date,close,high,low,open,volume,Price_Diff,Volume_Diff,9-day,21-day,signal,return,system_return,entry
2025-05-20,0.1979487240314483,0.1979487240314483,0.195969232809085,0.1979487240314483,10442,0.0019795000553131,3242.0,0.18849116729365453,0.18715579665842505,1,0.01005040124641332,0.01005040124641332,2.0
