Date,close,high,low,open,volume,Price_Diff,Volume_Diff,9-day,21-day,signal,return,system_return,entry
2025-06-25,3.009999990463257,3.0199999809265137,2.9700000286102295,2.990000009536743,34634,0.0499999523162841,-14191.0,2.920000023312039,2.917142868041992,1,0.016750794368971533,0.016750794368971533,2.0
