Date,close,high,low,open,volume,Price_Diff,Volume_Diff,9-day,21-day,signal,return,system_return,entry
2025-06-26,0.2150000035762787,0.2150000035762787,0.2150000035762787,0.2150000035762787,11111,-0.0049999952316284,-53263.0,0.21999999880790705,0.21999999809832796,1,-0.022989496172240553,-0.022989496172240553,2.0
