Date,close,high,low,open,volume,Price_Diff,Volume_Diff,9-day,21-day,signal,return,system_return,entry
2025-06-19,7.342999935150147,7.342999935150147,7.270999908447266,7.270999908447266,1874,0.0359997749328613,1231.0,7.322666645050049,7.320149739583333,1,0.004914654902324678,0.004914654902324678,2.0
