Date,close,high,low,open,volume,Price_Diff,Volume_Diff,9-day,21-day,signal,return,system_return,entry
2025-05-22,2.681450366973877,2.681450366973877,2.5722059620960267,2.582137250104869,15637,0.0993130207061767,6450.0,2.610827816857232,2.609566722597395,1,0.037740345081700544,0.037740345081700544,2.0
