Date,close,high,low,open,volume,Price_Diff,Volume_Diff,9-day,21-day,signal,return,system_return,entry
2025-06-17,1.593000054359436,1.6039999723434448,1.5800000429153442,1.6019999980926514,77742,-0.0119999647140502,-56737.0,1.5907778077655368,1.5889891045434135,1,-0.007504703413920566,-0.007504703413920566,2.0
