Date,close,high,low,open,volume,Price_Diff,Volume_Diff,9-day,21-day,signal,return,system_return,entry
2025-06-16,1.9570000171661377,1.9570000171661377,1.924999952316284,1.940000057220459,11345,0.0240000486373901,-110934.0,1.921888894504971,1.917635026432219,1,0.012339513240446132,0.012339513240446132,2.0
