Date,close,high,low,open,volume,Price_Diff,Volume_Diff,9-day,21-day,signal,return,system_return,entry
2025-05-21,0.101000003516674,0.101000003516674,0.101000003516674,0.101000003516674,8486,0.0010000020265579,-32164.0,0.09955555697282154,0.09847619100695562,1,0.009950350770560945,0.009950350770560945,2.0
