Date,close,high,low,open,volume,Price_Diff,Volume_Diff,9-day,21-day,signal,return,system_return,entry
2025-06-13,4.0,4.0,3.9600000381469727,4.0,9837,0.0499999523162841,9155.0,3.9700000286102295,3.9661905084337508,1,0.01257877013503328,0.01257877013503328,2.0
