Date,close,high,low,open,volume,Price_Diff,Volume_Diff,9-day,21-day,signal,return,system_return,entry
2025-06-05,0.164000004529953,0.1650000065565109,0.1599999964237213,0.164000004529953,4641,0.0040000081062316,4641.0,0.15822222166591218,0.15809523846421922,1,0.02469266256377778,0.02469266256377778,2.0
