Date,close,high,low,open,volume,Price_Diff,Volume_Diff,9-day,21-day,signal,return,system_return,entry
2025-06-03,0.6899999976158142,0.6899999976158142,0.6399999856948853,0.6399999856948853,8065,0.0699999928474426,8065.0,0.615555571185218,0.6123809672537304,1,0.10697210840590426,0.10697210840590426,2.0
