Date,close,high,low,open,volume,Price_Diff,Volume_Diff,9-day,21-day,signal,return,system_return,entry
2025-06-11,4.230000019073486,4.289999961853027,4.199999809265137,4.199999809265137,67916,-0.0700001716613769,-16622.0,4.174444463517931,4.168095225379581,1,-0.016413069489175536,-0.016413069489175536,2.0
