Date,close,high,low,open,volume,Price_Diff,Volume_Diff,9-day,21-day,signal,return,system_return,entry
2025-06-17,1.1100000143051147,1.1399999856948853,1.1100000143051147,1.1399999856948853,499896,-0.0199999809265136,142380.0,1.1288888851801555,1.1282823029018583,1,-0.017857600292717893,-0.017857600292717893,2.0
