Date,close,high,low,open,volume,Price_Diff,Volume_Diff,9-day,21-day,signal,return,system_return,entry
2025-06-16,1.065000057220459,1.0700000524520874,1.059999942779541,1.065000057220459,560903,0.0050001144409179,-181247.0,1.0553276273939345,1.0500929696219308,1,0.00470599874710826,0.00470599874710826,2.0
