Date,close,high,low,open,volume,Price_Diff,Volume_Diff,9-day,21-day,signal,return,system_return,entry
2025-06-10,0.7799999713897705,0.7799999713897705,0.7799999713897705,0.7799999713897705,2091,0.0,-6399.0,0.7767916454209222,0.7761785558291844,1,0.0,0.0,2.0
2025-06-19,0.7799999713897705,0.7799999713897705,0.7799999713897705,0.7799999713897705,84,0.0099999904632568,-929.0,0.7755555378066169,0.7740148646490914,1,0.01290339292688758,0.01290339292688758,2.0
