Date,close,high,low,open,volume,Price_Diff,Volume_Diff,9-day,21-day,signal,return,system_return,entry
2025-06-17,4.046000003814697,4.074999809265137,4.039999961853027,4.074999809265137,45710,-0.0190000534057617,-29501.0,4.049555566575792,4.049513907659621,1,-0.004685017387761947,-0.004685017387761947,2.0
