Date,close,high,low,open,volume,Price_Diff,Volume_Diff,9-day,21-day,signal,return,system_return,entry
2025-06-24,10.40999984741211,10.720000267028809,10.399999618530272,10.550000190734863,796383,-0.1500005722045898,-307973.0,10.496111128065321,10.485804921104794,1,-0.014306450045485697,-0.014306450045485697,2.0
