Date,close,high,low,open,volume,Price_Diff,Volume_Diff,9-day,21-day,signal,return,system_return,entry
2025-06-04,1.2070000171661377,1.2070000171661377,1.2000000476837158,1.2050000429153442,53513,0.0019999742507934,11627.0,1.201981094148424,1.2009010087876093,1,0.0016583537805353044,0.0016583537805353044,2.0
