Date,close,high,low,open,volume,Price_Diff,Volume_Diff,9-day,21-day,signal,return,system_return,entry
2025-06-26,2.6449999809265137,2.6470000743865967,2.621000051498413,2.624000072479248,50216,0.0120000839233398,28597.0,2.6206666363610163,2.6200337409973145,1,0.004547216702613488,0.004547216702613488,2.0
