Date,close,high,low,open,volume,Price_Diff,Volume_Diff,9-day,21-day,signal,return,system_return,entry
2025-06-13,1.3287999629974363,1.3287999629974363,1.3138808155808692,1.3138808155808692,623,0.0457520484924316,623.0,1.2948727210362752,1.292615118480864,1,0.03503782085607754,0.03503782085607754,2.0
