Date,close,high,low,open,volume,Price_Diff,Volume_Diff,9-day,21-day,signal,return,system_return,entry
2025-05-20,0.6299999952316284,0.6499999761581421,0.6000000238418579,0.6499999761581421,35553,0.0,-13120.0,0.5788888798819648,0.5680952327592033,1,0.0,0.0,2.0
2025-06-13,0.550000011920929,0.5899999737739563,0.550000011920929,0.5799999833106995,5639,-0.0299999713897705,4324.0,0.5766666730244955,0.5752380916050502,1,-0.05310977486487578,-0.05310977486487578,2.0
