Date,close,high,low,open,volume,Price_Diff,Volume_Diff,9-day,21-day,signal,return,system_return,entry
2025-06-19,2.2899999618530273,2.2899999618530273,2.259999990463257,2.2699999809265137,1030453,0.0099999904632568,680248.0,2.2877777682410345,2.2842857156481062,1,0.004376370490078441,0.004376370490078441,2.0
