Date,close,high,low,open,volume,Price_Diff,Volume_Diff,9-day,21-day,signal,return,system_return,entry
2025-06-09,8.46500015258789,8.484999656677246,8.359999656677246,8.46500015258789,42677,0.0,-302194.0,8.262777858310276,8.231428600492931,1,0.0,0.0,2.0
