Date,close,high,low,open,volume,Price_Diff,Volume_Diff,9-day,21-day,signal,return,system_return,entry
2025-06-05,0.0759999975562095,0.0780000016093254,0.0759999975562095,0.0769999995827674,283453,-0.0020000040531158,-382326.0,0.07166666785875953,0.0710000001958438,1,-0.025975539190775887,-0.025975539190775887,2.0
