Date,close,high,low,open,volume,Price_Diff,Volume_Diff,9-day,21-day,signal,return,system_return,entry
2025-05-23,0.1880937367677688,0.1929166630459707,0.1880937367677688,0.1929166630459707,831245,-0.0038583427667617,193073.0,0.17780486411518515,0.17684028120267956,1,-0.02030531671950553,-0.02030531671950553,2.0
